100692	0.586221	0.681191	0.664569	0.568533	0.644987	0.576982	0.577671	0.632673	0.656637	0.672004	0.966165	0.712062	0.688253	0.683650	0.708214	0.669439	0.664004	0.668311	0.668718	0.694252	0.658580	0.633617	0.644660	0.574616	0.652466	0.663607	0.725995	0.658729	0.669945	0.643407	0.647151	0.641218	0.646326	1.000000	0.677079	0.642002	0.641038	0.642798	0.642943	0.579957	0.626862	0.604395	0.650329	0.664194	0.630570	0.653483	0.669946	0.657754	0.676927	0.663461	0.686657	0.636821	0.659940	0.695544	0.663628	0.680433	0.566732	0.651337	0.639719	0.672365	0.652506	0.672274	0.635746	0.608813	0.637870	0.586044	0.630342	0.604468	0.568662	0.642845	0.669142	0.658783	0.649497	0.679619	0.670402	0.672308	0.636099	0.664969	0.662283	0.657145	0.661084	0.584532
100697	0.573832	0.647038	0.662457	0.555809	0.632892	0.563010	0.565790	0.627533	0.654931	0.654952	0.671286	0.650409	0.661656	0.664045	0.667431	0.643077	0.663067	0.659258	0.671197	0.655696	0.649945	0.656632	0.630255	0.567657	0.655305	0.644834	0.656694	0.661225	0.654794	0.632775	0.627350	0.627646	0.636615	0.677079	1.000000	0.628477	0.634966	0.634036	0.637596	0.567151	0.641010	0.588141	0.637897	0.632880	0.632355	0.658709	0.675998	0.646839	0.646535	0.660051	0.644617	0.619660	0.661817	0.652503	0.671967	0.649881	0.557841	0.639143	0.620173	0.636467	0.631438	0.648908	0.623896	0.590940	0.624928	0.565789	0.654556	0.593512	0.559302	0.633231	0.647326	0.642638	0.628511	0.666700	0.639808	0.668185	0.617946	0.630105	0.641409	0.637869	0.660084	0.569984
100703	0.575467	0.625778	0.633644	0.558331	0.612456	0.567277	0.566914	0.709476	0.663011	0.628169	0.643765	0.635679	0.648645	0.627166	0.639464	0.648456	0.631220	0.632119	0.633132	0.641597	0.639195	0.610457	0.625687	0.566802	0.631048	0.639530	0.638349	0.647428	0.615386	0.682542	0.729821	0.736805	0.760960	0.642002	0.628477	1.000000	0.748244	0.691937	0.743048	0.563399	0.627747	0.590853	0.619928	0.632001	0.636289	0.619750	0.636393	0.643739	0.622778	0.639764	0.641520	0.599959	0.654647	0.650669	0.644340	0.654023	0.555875	0.611582	0.688021	0.615792	0.629814	0.646400	0.600982	0.584488	0.616592	0.572403	0.614620	0.588828	0.560690	0.743502	0.621201	0.615940	0.624612	0.634683	0.618652	0.639554	0.712360	0.623335	0.625289	0.626925	0.632162	0.574885
100705	0.576273	0.625566	0.641772	0.556651	0.616516	0.564505	0.562940	0.746891	0.659563	0.632489	0.643636	0.640725	0.647379	0.630995	0.632448	0.649351	0.636641	0.633085	0.637634	0.642888	0.640780	0.607751	0.634909	0.564376	0.635912	0.646104	0.640157	0.645937	0.619401	0.754429	0.724971	0.733584	0.812702	0.641038	0.634966	0.748244	1.000000	0.692185	0.823924	0.556041	0.627151	0.587641	0.620624	0.630505	0.634108	0.623078	0.639165	0.648161	0.621108	0.648327	0.638429	0.603648	0.652609	0.654235	0.649607	0.652302	0.551375	0.609757	0.774172	0.624151	0.628556	0.647947	0.603931	0.585228	0.608819	0.569057	0.610654	0.584185	0.558694	0.788372	0.627395	0.615890	0.625639	0.635673	0.622726	0.640877	0.778302	0.622582	0.626972	0.624405	0.636556	0.573310
100707	0.585982	0.645596	0.641318	0.566393	0.619053	0.573262	0.571242	0.671813	0.661281	0.642786	0.638388	0.629719	0.633623	0.638015	0.632888	0.638006	0.636976	0.644059	0.651946	0.632739	0.660600	0.608876	0.645996	0.569606	0.633179	0.652700	0.642890	0.644381	0.632632	0.703255	0.701742	0.696068	0.689516	0.642798	0.634036	0.691937	0.692185	1.000000	0.698707	0.570234	0.635469	0.592464	0.640870	0.616508	0.631140	0.632633	0.641039	0.659689	0.635457	0.655695	0.635316	0.617215	0.667981	0.647942	0.653628	0.638879	0.562910	0.632914	0.669005	0.630162	0.626648	0.632106	0.619387	0.598372	0.610144	0.575455	0.609754	0.590879	0.560896	0.690899	0.637516	0.624312	0.633071	0.643012	0.629467	0.642772	0.688369	0.631297	0.630222	0.639764	0.633103	0.578711
100709	0.575611	0.630184	0.637051	0.557071	0.618825	0.566659	0.565652	0.807863	0.664194	0.635994	0.641480	0.634432	0.643532	0.634208	0.628887	0.641997	0.635221	0.634707	0.639054	0.640627	0.641033	0.607717	0.637590	0.569322	0.638269	0.644604	0.637148	0.648612	0.623331	0.799073	0.713873	0.721431	0.810200	0.642943	0.637596	0.743048	0.823924	0.698707	1.000000	0.558561	0.635400	0.591593	0.623870	0.624818	0.638260	0.624633	0.640999	0.646951	0.627310	0.652531	0.634587	0.606648	0.658706	0.650450	0.651427	0.652993	0.553608	0.612376	0.760872	0.626917	0.630186	0.644737	0.609276	0.592411	0.611852	0.571594	0.614232	0.585859	0.560828	0.856360	0.626275	0.619861	0.631912	0.639257	0.621271	0.645457	0.783846	0.626695	0.629454	0.632370	0.635445	0.572518
100715	0.560644	0.587726	0.571290	0.558689	0.566067	0.558024	0.558464	0.554062	0.562130	0.579298	0.576723	0.572743	0.570793	0.580429	0.576322	0.568402	0.572949	0.574237	0.578245	0.574263	0.572227	0.576380	0.571764	0.557480	0.574617	0.577177	0.578214	0.564912	0.582457	0.576956	0.557641	0.556993	0.558313	0.579957	0.567151	0.563399	0.556041	0.570234	0.558561	1.000000	0.561440	0.564004	0.588659	0.568687	0.578681	0.575462	0.571003	0.570168	0.576518	0.570635	0.572035	0.572349	0.566253	0.570720	0.567842	0.567962	0.655328	0.580470	0.555250	0.569692	0.579647	0.564690	0.574787	0.556551	0.585849	0.567118	0.573162	0.574686	0.562146	0.553891	0.583579	0.576931	0.577688	0.579834	0.577164	0.572527	0.555046	0.575366	0.577577	0.577080	0.573561	0.555645
100725	0.576733	0.621854	0.621977	0.558481	0.617991	0.566971	0.569639	0.626206	0.635131	0.642431	0.624175	0.622688	0.623918	0.628011	0.622148	0.630920	0.632287	0.638294	0.645439	0.629630	0.635406	0.615532	0.619575	0.567205	0.630027	0.625981	0.628195	0.632557	0.634186	0.640267	0.636220	0.641912	0.628916	0.626862	0.641010	0.627747	0.627151	0.635469	0.635400	0.561440	1.000000	0.591396	0.634464	0.619629	0.620501	0.652185	0.634140	0.638403	0.634693	0.640462	0.624417	0.596600	0.642365	0.624658	0.643240	0.624036	0.559053	0.625338	0.626614	0.616182	0.613348	0.622399	0.617182	0.584423	0.606907	0.569127	0.612679	0.584478	0.562313	0.631624	0.629828	0.619081	0.620769	0.637877	0.624050	0.633022	0.627941	0.615073	0.617603	0.622757	0.625298	0.572581
100727	0.629424	0.602145	0.605648	0.575800	0.595022	0.581845	0.577342	0.587955	0.608670	0.603833	0.600877	0.593326	0.588777	0.606037	0.590893	0.592508	0.606942	0.605429	0.612054	0.594719	0.605883	0.597940	0.603342	0.579179	0.609272	0.599912	0.595895	0.609791	0.607960	0.591128	0.592446	0.585396	0.588148	0.604395	0.588141	0.590853	0.587641	0.592464	0.591593	0.564004	0.591396	1.000000	0.587389	0.585135	0.582672	0.592033	0.601745	0.611136	0.599909	0.606336	0.599053	0.583347	0.609818	0.588453	0.604919	0.588795	0.563795	0.600741	0.588376	0.584607	0.605198	0.584729	0.587624	0.583701	0.596119	0.585649	0.591358	0.589187	0.577515	0.586010	0.607459	0.600579	0.595406	0.603843	0.598362	0.596658	0.582389	0.601871	0.597938	0.596672	0.594007	0.699277
100728	0.583482	0.658983	0.637770	0.566991	0.630178	0.565277	0.574109	0.618645	0.637402	0.665153	0.645914	0.641226	0.644965	0.644846	0.651930	0.639785	0.650239	0.653933	0.652463	0.648450	0.633939	0.610866	0.627869	0.569708	0.638022	0.646210	0.651571	0.641337	0.646813	0.702202	0.627526	0.620461	0.622937	0.650329	0.637897	0.619928	0.620624	0.640870	0.623870	0.588659	0.634464	0.587389	1.000000	0.630628	0.644172	0.651240	0.652207	0.646649	0.650554	0.648042	0.649394	0.615519	0.634826	0.636707	0.646776	0.642853	0.577533	0.636979	0.614722	0.634770	0.628925	0.640971	0.634190	0.595729	0.620919	0.574209	0.614814	0.600618	0.564292	0.617291	0.647414	0.641829	0.632987	0.660283	0.638778	0.642740	0.614112	0.631624	0.635396	0.639877	0.650923	0.576051
100742	0.575762	0.657858	0.665915	0.568511	0.634198	0.564683	0.573650	0.617796	0.631136	0.658736	0.676589	0.673224	0.685929	0.651492	0.683723	0.691315	0.663675	0.656212	0.643517	0.683900	0.624899	0.602910	0.628869	0.565385	0.639678	0.642578	0.671529	0.638782	0.664318	0.618042	0.639198	0.632893	0.632063	0.664194	0.632880	0.632001	0.630505	0.616508	0.624818	0.568687	0.619629	0.585135	0.630628	1.000000	0.624140	0.636876	0.655606	0.635046	0.663639	0.631537	0.676498	0.613124	0.632564	0.672915	0.632991	0.681412	0.562190	0.639320	0.632073	0.635923	0.639399	0.663744	0.630780	0.597907	0.615811	0.579323	0.613570	0.593274	0.564405	0.629983	0.655792	0.627772	0.624040	0.659246	0.656334	0.648050	0.623774	0.632926	0.636671	0.636418	0.662748	0.579308
100745	0.575778	0.632953	0.624023	0.567466	0.622856	0.567564	0.572698	0.631916	0.635008	0.645806	0.624298	0.623174	0.628136	0.622395	0.624117	0.623206	0.634575	0.631920	0.638730	0.629092	0.624628	0.601412	0.619268	0.573368	0.629286	0.629680	0.629741	0.637488	0.624915	0.640350	0.631668	0.629215	0.634882	0.630570	0.632355	0.636289	0.634108	0.631140	0.638260	0.578681	0.620501	0.582672	0.644172	0.624140	1.000000	0.638594	0.637989	0.632320	0.633817	0.634151	0.628717	0.610344	0.630862	0.621723	0.641089	0.628717	0.574408	0.624867	0.617919	0.622963	0.635099	0.629494	0.628016	0.590432	0.616278	0.575621	0.608009	0.595561	0.570916	0.629777	0.633580	0.626127	0.624001	0.642180	0.625338	0.652151	0.621209	0.618440	0.627052	0.628903	0.637767	0.574109
100751	0.581380	0.655069	0.648783	0.562484	0.638932	0.566742	0.574457	0.616737	0.642041	0.665647	0.651541	0.649772	0.646090	0.651110	0.654762	0.642671	0.669056	0.664262	0.669334	0.656841	0.645559	0.626263	0.631480	0.569894	0.643721	0.644261	0.647628	0.647769	0.662511	0.631355	0.622361	0.619368	0.626860	0.653483	0.658709	0.619750	0.623078	0.632633	0.624633	0.575462	0.652185	0.592033	0.651240	0.636876	0.638594	1.000000	0.667730	0.650583	0.659431	0.662536	0.643163	0.622824	0.642522	0.654002	0.652002	0.643559	0.564223	0.649627	0.616402	0.639423	0.627504	0.635207	0.648949	0.600550	0.613953	0.573120	0.624366	0.594642	0.566873	0.616403	0.655118	0.647786	0.633600	0.677009	0.646403	0.655569	0.613916	0.638905	0.641867	0.641742	0.655782	0.579295
100753	0.580575	0.658603	0.677969	0.563911	0.648228	0.567894	0.574521	0.632965	0.682998	0.674944	0.664066	0.664521	0.674613	0.677705	0.678181	0.647596	0.691553	0.679691	0.702249	0.670808	0.667646	0.633911	0.650873	0.570531	0.668895	0.661754	0.665197	0.691645	0.686369	0.645200	0.643222	0.637410	0.639209	0.669946	0.675998	0.636393	0.639165	0.641039	0.640999	0.571003	0.634140	0.601745	0.652207	0.655606	0.637989	0.667730	1.000000	0.673659	0.654786	0.688008	0.664041	0.624888	0.693961	0.656413	0.691016	0.669955	0.566215	0.664541	0.628822	0.653154	0.651487	0.653945	0.628100	0.601405	0.627577	0.578014	0.631168	0.597209	0.565488	0.636586	0.673072	0.667433	0.651749	0.683992	0.662912	0.710755	0.630563	0.649530	0.659141	0.657906	0.673567	0.579165
100755	0.585040	0.657516	0.690491	0.572032	0.638994	0.571806	0.579378	0.635583	0.684100	0.661790	0.650623	0.642358	0.648981	0.674156	0.647964	0.643357	0.669843	0.707667	0.685920	0.649639	0.673850	0.633628	0.666355	0.576273	0.674396	0.669425	0.658930	0.676551	0.663178	0.651891	0.661276	0.645901	0.649859	0.657754	0.646839	0.643739	0.648161	0.659689	0.646951	0.570168	0.638403	0.611136	0.646649	0.635046	0.632320	0.650583	0.673659	1.000000	0.643933	0.687806	0.662780	0.622760	0.678770	0.654004	0.685186	0.661693	0.563985	0.650835	0.642595	0.640676	0.664156	0.647619	0.622918	0.600670	0.626637	0.595436	0.630022	0.602574	0.574072	0.639130	0.673721	0.652098	0.658030	0.668442	0.663085	0.664669	0.640765	0.649185	0.657138	0.665054	0.645550	0.581935
100758	0.596169	0.669502	0.650576	0.575198	0.654232	0.576864	0.585732	0.618572	0.643191	0.675138	0.672741	0.663109	0.653824	0.654550	0.659746	0.648440	0.669267	0.657472	0.670936	0.661523	0.652484	0.629455	0.625848	0.581497	0.652564	0.649861	0.663630	0.650471	0.676674	0.627882	0.629208	0.623002	0.620439	0.676927	0.646535	0.622778	0.621108	0.635457	0.627310	0.576518	0.634693	0.599909	0.650554	0.663639	0.633817	0.659431	0.654786	0.643933	1.000000	0.652369	0.648433	0.631204	0.644800	0.647492	0.654909	0.654398	0.568652	0.653362	0.620809	0.645477	0.637659	0.644590	0.647938	0.607548	0.647457	0.585599	0.632684	0.631262	0.567945	0.620916	0.659725	0.647295	0.641002	0.691119	0.650388	0.670793	0.620317	0.655126	0.645914	0.643600	0.665924	0.588130
100759	0.590131	0.653929	0.673907	0.568130	0.642888	0.575250	0.576146	0.639596	0.678550	0.666407	0.658611	0.660746	0.653856	0.675830	0.652238	0.643381	0.688651	0.697107	0.686223	0.657212	0.692800	0.635004	0.657664	0.576305	0.679537	0.670240	0.666787	0.674791	0.676669	0.655696	0.645456	0.643520	0.642948	0.663461	0.660051	0.639764	0.648327	0.655695	0.652531	0.570635	0.640462	0.606336	0.648042	0.631537	0.634151	0.662536	0.688008	0.687806	0.652369	1.000000	0.654891	0.622194	0.686837	0.670074	0.694844	0.662478	0.565959	0.655380	0.637475	0.645895	0.645246	0.659833	0.623555	0.599695	0.621102	0.576714	0.631159	0.599278	0.569852	0.644865	0.672158	0.648794	0.659355	0.688221	0.660187	0.672710	0.639007	0.661344	0.673596	0.667584	0.661459	0.582427
100760	0.580840	0.655844	0.645178	0.564646	0.633566	0.569024	0.573017	0.630028	0.714835	0.662196	0.702063	0.691007	0.692980	0.666872	0.706900	0.690125	0.651352	0.661782	0.685642	0.706061	0.648293	0.617616	0.628460	0.566712	0.656935	0.649790	0.676017	0.769876	0.654691	0.638579	0.648997	0.641043	0.639482	0.686657	0.644617	0.641520	0.638429	0.635316	0.634587	0.572035	0.624417	0.599053	0.649394	0.676498	0.628717	0.643163	0.664041	0.662780	0.648433	0.654891	1.000000	0.621026	0.655581	0.695954	0.664190	0.680235	0.562494	0.637427	0.637021	0.644930	0.629962	0.658063	0.627482	0.591252	0.616665	0.573223	0.612405	0.595006	0.562370	0.637771	0.643596	0.666903	0.636881	0.668044	0.642483	0.662591	0.624630	0.638358	0.643766	0.637994	0.643642	0.578098
100761	0.579218	0.635571	0.624092	0.591337	0.650250	0.610151	0.602169	0.599441	0.610674	0.633949	0.629765	0.624305	0.622328	0.628246	0.625156	0.605693	0.637132	0.626400	0.630762	0.624489	0.608324	0.604164	0.605412	0.605621	0.620775	0.627152	0.629523	0.617101	0.625812	0.608733	0.600992	0.595192	0.605936	0.636821	0.619660	0.599959	0.603648	0.617215	0.606648	0.572349	0.596600	0.583347	0.615519	0.613124	0.610344	0.622824	0.624888	0.622760	0.631204	0.622194	0.621026	1.000000	0.616355	0.621570	0.621503	0.615116	0.562566	0.619268	0.596358	0.628968	0.619423	0.620085	0.626459	0.611963	0.606666	0.605288	0.610670	0.603900	0.594832	0.601657	0.620443	0.638925	0.613863	0.643179	0.612293	0.627332	0.599280	0.617962	0.612990	0.623600	0.634267	0.583202
100763	0.581957	0.639108	0.668747	0.563822	0.632635	0.571387	0.575189	0.643930	0.693503	0.653890	0.655637	0.642920	0.656344	0.670870	0.642886	0.652146	0.671012	0.674305	0.687867	0.649918	0.688174	0.628987	0.655727	0.569335	0.671333	0.653629	0.650183	0.689169	0.659138	0.666392	0.659120	0.657202	0.657262	0.659940	0.661817	0.654647	0.652609	0.667981	0.658706	0.566253	0.642365	0.609818	0.634826	0.632564	0.630862	0.642522	0.693961	0.678770	0.644800	0.686837	0.655581	0.616355	1.000000	0.651101	0.688254	0.661857	0.562238	0.656185	0.645445	0.634348	0.644755	0.664028	0.619520	0.590777	0.618250	0.578073	0.629207	0.592501	0.564329	0.655945	0.649749	0.644198	0.645890	0.659047	0.640495	0.673072	0.649160	0.650382	0.650755	0.649227	0.654205	0.579168
100764	0.577481	0.659227	0.651859	0.559282	0.627321	0.567345	0.569612	0.640210	0.653232	0.653845	0.709728	0.702012	0.717382	0.666033	0.703898	0.678598	0.662657	0.660702	0.656767	0.712307	0.660922	0.620325	0.636895	0.565977	0.650606	0.655154	0.696199	0.648651	0.653897	0.640530	0.656874	0.647072	0.657490	0.695544	0.652503	0.650669	0.654235	0.647942	0.650450	0.570720	0.624658	0.588453	0.636707	0.672915	0.621723	0.654002	0.656413	0.654004	0.647492	0.670074	0.695954	0.621570	0.651101	1.000000	0.655961	0.696715	0.562054	0.633401	0.647607	0.647269	0.635592	0.669013	0.627453	0.594369	0.619032	0.575532	0.614801	0.596169	0.564338	0.650760	0.649926	0.639214	0.636594	0.666403	0.650430	0.659188	0.635607	0.641228	0.653776	0.651788	0.647724	0.572504
100765	0.588498	0.653064	0.666056	0.569065	0.638112	0.571254	0.573484	0.646715	0.701442	0.668086	0.656409	0.650378	0.659546	0.672744	0.649198	0.653119	0.676297	0.686498	0.701999	0.664298	0.681359	0.630693	0.649984	0.574642	0.680186	0.667275	0.650638	0.707716	0.675069	0.649045	0.646550	0.648501	0.647046	0.663628	0.671967	0.644340	0.649607	0.653628	0.651427	0.567842	0.643240	0.604919	0.646776	0.632991	0.641089	0.652002	0.691016	0.685186	0.654909	0.694844	0.664190	0.621503	0.688254	0.655961	1.000000	0.661593	0.561847	0.659331	0.634184	0.637351	0.642947	0.649934	0.629881	0.599102	0.630748	0.574667	0.623543	0.595324	0.568532	0.644338	0.672566	0.649441	0.648490	0.679533	0.661311	0.698208	0.629164	0.653149	0.668387	0.661042	0.655606	0.578472
100766	0.581919	0.655280	0.651242	0.561232	0.630180	0.566846	0.573372	0.641257	0.658052	0.653651	0.693872	0.688602	0.734536	0.652572	0.694526	0.688022	0.672752	0.670360	0.660291	0.696268	0.647459	0.626965	0.642484	0.566895	0.656362	0.658310	0.688861	0.655331	0.650182	0.641887	0.658884	0.657135	0.659542	0.680433	0.649881	0.654023	0.652302	0.638879	0.652993	0.567962	0.624036	0.588795	0.642853	0.681412	0.628717	0.643559	0.669955	0.661693	0.654398	0.662478	0.680235	0.615116	0.661857	0.696715	0.661593	1.000000	0.558068	0.639725	0.649274	0.640790	0.648661	0.718505	0.625493	0.594558	0.625040	0.576599	0.621375	0.596632	0.561259	0.653728	0.655131	0.644299	0.644924	0.668073	0.655817	0.670848	0.638139	0.639648	0.664395	0.648198	0.663853	0.568023
100778	0.556936	0.574418	0.562881	0.553286	0.556931	0.559852	0.558033	0.550358	0.558084	0.566262	0.563324	0.561435	0.561985	0.564199	0.561615	0.563150	0.571570	0.564219	0.568683	0.563680	0.562897	0.567394	0.567080	0.556131	0.569602	0.566425	0.570156	0.558842	0.562920	0.567528	0.555190	0.556544	0.549331	0.566732	0.557841	0.555875	0.551375	0.562910	0.553608	0.655328	0.559053	0.563795	0.577533	0.562190	0.574408	0.564223	0.566215	0.563985	0.568652	0.565959	0.562494	0.562566	0.562238	0.562054	0.561847	0.558068	1.000000	0.565441	0.553892	0.555282	0.573850	0.559135	0.563392	0.553705	0.579897	0.562889	0.564553	0.571049	0.554358	0.549646	0.571484	0.568768	0.567580	0.572072	0.565360	0.564894	0.549876	0.562955	0.565278	0.572053	0.567246	0.549287
100784	0.583763	0.652843	0.654293	0.578908	0.634543	0.577028	0.580110	0.611293	0.646811	0.664852	0.647686	0.641822	0.643720	0.662438	0.643555	0.629788	0.673835	0.660284	0.676048	0.639927	0.662895	0.636788	0.651442	0.581802	0.664818	0.653438	0.652783	0.653259	0.689674	0.622374	0.619991	0.608861	0.609104	0.651337	0.639143	0.611582	0.609757	0.632914	0.612376	0.580470	0.625338	0.600741	0.636979	0.639320	0.624867	0.649627	0.664541	0.650835	0.653362	0.655380	0.637427	0.619268	0.656185	0.633401	0.659331	0.639725	0.565441	1.000000	0.612715	0.633005	0.640623	0.633014	0.634339	0.608067	0.637770	0.582675	0.635005	0.602291	0.575329	0.605999	0.667058	0.650792	0.642121	0.662126	0.656211	0.655759	0.608292	0.650708	0.652680	0.651099	0.657922	0.584283
100787	0.576955	0.624023	0.631688	0.555334	0.613869	0.565255	0.560494	0.724381	0.649893	0.627230	0.640570	0.632087	0.641915	0.622598	0.630154	0.659870	0.627913	0.627095	0.634428	0.637972	0.638328	0.596406	0.630932	0.563153	0.622529	0.636848	0.640298	0.635915	0.617422	0.731303	0.690376	0.674500	0.750424	0.639719	0.620173	0.688021	0.774172	0.669005	0.760872	0.555250	0.626614	0.588376	0.614722	0.632073	0.617919	0.616402	0.628822	0.642595	0.620809	0.637475	0.637021	0.596358	0.645445	0.647607	0.634184	0.649274	0.553892	0.612715	1.000000	0.621653	0.626342	0.640864	0.604606	0.591145	0.596356	0.568940	0.599707	0.578702	0.557478	0.746005	0.626422	0.613823	0.622630	0.628841	0.622504	0.627869	0.803800	0.626996	0.624207	0.623264	0.626997	0.572390
100792	0.568304	0.658195	0.665209	0.557832	0.630111	0.567506	0.568860	0.615131	0.629063	0.674345	0.665604	0.639577	0.638518	0.657023	0.647534	0.625007	0.652243	0.641023	0.644938	0.649172	0.627579	0.611643	0.637999	0.568073	0.640851	0.650232	0.671263	0.632896	0.651808	0.632882	0.622467	0.615570	0.625596	0.672365	0.636467	0.615792	0.624151	0.630162	0.626917	0.569692	0.616182	0.584607	0.634770	0.635923	0.622963	0.639423	0.653154	0.640676	0.645477	0.645895	0.644930	0.628968	0.634348	0.647269	0.637351	0.640790	0.555282	0.633005	0.621653	1.000000	0.631907	0.628194	0.628265	0.594694	0.613889	0.574453	0.612962	0.588799	0.561576	0.617969	0.645794	0.650981	0.643540	0.656934	0.635937	0.643263	0.620819	0.626701	0.642921	0.635845	0.657828	0.572434
100800	0.590870	0.637949	0.659757	0.582730	0.631180	0.582955	0.593601	0.624429	0.641035	0.659665	0.641540	0.637469	0.653744	0.652798	0.626634	0.627518	0.661729	0.653389	0.647312	0.630041	0.632523	0.642571	0.685210	0.585219	0.662263	0.663834	0.654675	0.640170	0.647419	0.629089	0.631065	0.628224	0.630660	0.652506	0.631438	0.629814	0.628556	0.626648	0.630186	0.579647	0.613348	0.605198	0.628925	0.639399	0.635099	0.627504	0.651487	0.664156	0.637659	0.645246	0.629962	0.619423	0.644755	0.635592	0.642947	0.648661	0.573850	0.640623	0.626342	0.631907	1.000000	0.663138	0.612186	0.601894	0.648436	0.604408	0.644277	0.616025	0.587486	0.623809	0.666129	0.638423	0.674684	0.656122	0.655979	0.646696	0.623306	0.668409	0.646862	0.691442	0.653806	0.588373
100805	0.580284	0.640602	0.650160	0.559178	0.623304	0.565305	0.574168	0.634009	0.648823	0.644479	0.671095	0.672522	0.708568	0.643591	0.667192	0.673132	0.651957	0.652321	0.656859	0.666445	0.638611	0.617870	0.633925	0.569842	0.646535	0.656632	0.671014	0.648903	0.638872	0.638480	0.652047	0.655610	0.648964	0.672274	0.648908	0.646400	0.647947	0.632106	0.644737	0.564690	0.622399	0.584729	0.640971	0.663744	0.629494	0.635207	0.653945	0.647619	0.644590	0.659833	0.658063	0.620085	0.664028	0.669013	0.649934	0.718505	0.559135	0.633014	0.640864	0.628194	0.663138	1.000000	0.620722	0.589924	0.619679	0.571340	0.618490	0.593713	0.562360	0.647693	0.650254	0.633061	0.642418	0.660433	0.650933	0.657261	0.635347	0.658859	0.652804	0.648525	0.656885	0.567568
100838	0.585430	0.642679	0.625777	0.596589	0.638369	0.596767	0.592609	0.610733	0.617322	0.649134	0.629307	0.629074	0.624829	0.627978	0.631329	0.623826	0.634097	0.638221	0.643129	0.636191	0.628157	0.603818	0.605115	0.609655	0.624573	0.639993	0.633846	0.624036	0.646158	0.621520	0.609066	0.600444	0.604634	0.635746	0.623896	0.600982	0.603931	0.619387	0.609276	0.574787	0.617182	0.587624	0.634190	0.630780	0.628016	0.648949	0.628100	0.622918	0.647938	0.623555	0.627482	0.626459	0.619520	0.627453	0.629881	0.625493	0.563392	0.634339	0.604606	0.628265	0.612186	0.620722	1.000000	0.617389	0.619218	0.584102	0.604324	0.599041	0.591205	0.601966	0.636120	0.636588	0.620171	0.648567	0.627369	0.635971	0.607241	0.626682	0.621565	0.618534	0.643011	0.581221
100852	0.574017	0.618923	0.607687	0.601009	0.626866	0.613289	0.618668	0.586738	0.592680	0.614426	0.601427	0.600284	0.592263	0.608438	0.599665	0.596295	0.601657	0.609851	0.606470	0.601865	0.600133	0.588579	0.600547	0.606688	0.606368	0.608096	0.607139	0.593749	0.609116	0.592981	0.593962	0.581654	0.588464	0.608813	0.590940	0.584488	0.585228	0.598372	0.592411	0.556551	0.584423	0.583701	0.595729	0.597907	0.590432	0.600550	0.601405	0.600670	0.607548	0.599695	0.591252	0.611963	0.590777	0.594369	0.599102	0.594558	0.553705	0.608067	0.591145	0.594694	0.601894	0.589924	0.617389	1.000000	0.599126	0.619221	0.593913	0.604523	0.604776	0.585039	0.608232	0.605447	0.597382	0.609079	0.600512	0.603217	0.588806	0.603181	0.597466	0.603971	0.602624	0.575362
100861	0.586180	0.625706	0.629915	0.591744	0.603177	0.583746	0.596892	0.606069	0.629416	0.635063	0.628114	0.619852	0.617372	0.629129	0.621078	0.606901	0.629846	0.632042	0.626947	0.620885	0.608700	0.718485	0.620076	0.587465	0.633442	0.628209	0.628299	0.626613	0.619989	0.613244	0.602216	0.610995	0.610942	0.637870	0.624928	0.616592	0.608819	0.610144	0.611852	0.585849	0.606907	0.596119	0.620919	0.615811	0.616278	0.613953	0.627577	0.626637	0.647457	0.621102	0.616665	0.606666	0.618250	0.619032	0.630748	0.625040	0.579897	0.637770	0.596356	0.613889	0.648436	0.619679	0.619218	0.599126	1.000000	0.590946	0.694248	0.675591	0.582729	0.604468	0.636951	0.623544	0.628684	0.638632	0.629617	0.638894	0.595801	0.621623	0.625574	0.636155	0.635908	0.585083
100862	0.577192	0.592947	0.581342	0.628968	0.589398	0.655486	0.660343	0.568635	0.581887	0.586956	0.579056	0.575640	0.571437	0.585533	0.571072	0.570068	0.586416	0.589838	0.582251	0.573059	0.581140	0.580815	0.596665	0.641309	0.599013	0.582666	0.579717	0.578009	0.578827	0.571825	0.571377	0.567617	0.569543	0.586044	0.565789	0.572403	0.569057	0.575455	0.571594	0.567118	0.569127	0.585649	0.574209	0.579323	0.575621	0.573120	0.578014	0.595436	0.585599	0.576714	0.573223	0.605288	0.578073	0.575532	0.574667	0.576599	0.562889	0.582675	0.568940	0.574453	0.604408	0.571340	0.584102	0.619221	0.590946	1.000000	0.581533	0.613200	0.643651	0.566304	0.600001	0.594365	0.587502	0.582286	0.593136	0.578688	0.568098	0.583690	0.580668	0.591494	0.584633	0.577718
