A	B	nA	nB	nU	nI	jaccard
100313	100395	29053741	29063278	34927394	23189625	0.663938
100313	100516	29053741	28638475	34787583	22904633	0.658414
100313	100563	29053741	28620567	34773206	22901102	0.658585
100313	100645	29053741	29331544	34809739	23575546	0.677269
100313	100673	29053741	29085373	34373065	23766049	0.691415
100313	100677	29053741	29090209	35283575	22860375	0.647904
100313	100683	29053741	29177370	35288743	22942368	0.650133
100313	100685	29053741	29318604	35517742	22854603	0.643470
100313	100691	29053741	29198603	35524560	22727784	0.639777
100313	100692	29053741	28736303	34843081	22946963	0.658580
100313	100697	29053741	29669826	35591221	23132346	0.649945
100313	100703	29053741	29016953	35426342	22644352	0.639195
100313	100705	29053741	29111523	35449774	22715490	0.640780
100313	100707	29053741	29018556	34970666	23101631	0.660600
100313	100709	29053741	28690459	35187710	22556490	0.641033
100313	100715	29053741	29418378	37190624	21281495	0.572227
100313	100725	29053741	29406610	35746691	22713660	0.635406
100313	100727	29053741	29128483	36230685	21951539	0.605883
100313	100728	29053741	29175098	35637096	22591743	0.633939
100313	100742	29053741	29702590	36159994	22596337	0.624899
100313	100745	29053741	29019748	35745713	22327776	0.624628
100313	100751	29053741	29168633	35381512	22840862	0.645559
100313	100753	29053741	29142866	34897458	23299149	0.667646
100313	100755	29053741	29081003	34731158	23403586	0.673850
100313	100758	29053741	29124879	35206764	22971856	0.652484
100313	100759	29053741	29090454	34347951	23796244	0.692800
100313	100760	29053741	29410487	35469562	22994666	0.648293
100313	100761	29053741	28951231	36065484	21939488	0.608324
100313	100763	29053741	29283716	34556547	23780910	0.688174
100313	100764	29053741	29277283	35119658	23211366	0.660922
100313	100765	29053741	29113385	34595309	23571817	0.681359
100313	100766	29053741	29400535	35481465	22972811	0.647459
100313	100778	29053741	29171201	37254487	20970455	0.562897
100313	100784	29053741	29266264	35071373	23248632	0.662895
100313	100787	29053741	29031144	35453755	22631130	0.638328
100313	100792	29053741	29368745	35895328	22527158	0.627579
100313	100800	29053741	28702931	35378786	22377886	0.632523
100313	100805	29053741	29195372	35547863	22701250	0.638611
100313	100838	29053741	28848865	35563292	22339314	0.628157
100313	100852	29053741	28883223	36207590	21729374	0.600133
100313	100861	29053741	29116771	36159944	22010568	0.608700
100313	100862	29053741	28928693	36671289	21311145	0.581140
100313	100891	29053741	29266191	36142718	22177214	0.613601
100313	100892	29053741	28960124	36525578	21488287	0.588308
100313	100902	29053741	29028667	37051191	21031217	0.567626
100313	100916	29053741	29209349	35655455	22607635	0.634058
100313	100954	29053741	28683732	34364110	23373363	0.680168
100313	100958	29053741	28731221	35116745	22668217	0.645510
100313	100959	29053741	28963241	35454522	22562460	0.636377
100313	100988	29053741	28508645	34541725	23020661	0.666460
100313	101003	29053741	29035155	34787273	23301623	0.669832
100313	101018	29053741	28868194	34962554	22959381	0.656685
100313	101023	29053741	28812651	35289035	22577357	0.639784
100313	101024	29053741	28597387	34357698	23293430	0.677968
100313	101025	29053741	28852980	34992718	22914003	0.654822
100313	101027	29053741	28653956	35000932	22706765	0.648747
100313	101040	29053741	29028325	35280132	22801934	0.646311
100313	101054	29053741	29104255	36802892	21355104	0.580256
100320	100331	29474561	29108113	35966406	22616268	0.628816
100320	100335	29474561	28741437	36870099	21345899	0.578949
100320	100395	29474561	29063278	35928591	22609248	0.629283
100320	100516	29474561	28638475	35808285	22304751	0.622894
100320	100563	29474561	28620567	35731147	22363981	0.625896
100320	100645	29474561	29331544	36091789	22714316	0.629349
100320	100673	29474561	29085373	36053041	22506893	0.624272
100320	100677	29474561	29090209	36351976	22212794	0.611048
100320	100683	29474561	29177370	36532902	22119029	0.605455
100320	100685	29474561	29318604	36673555	22119610	0.603149
100320	100691	29474561	29198603	36565192	22107972	0.604618
100320	100692	29474561	28736303	35633107	22577757	0.633617
100320	100697	29474561	29669826	35701582	23442805	0.656632
100320	100703	29474561	29016953	36319818	22171696	0.610457
100320	100705	29474561	29111523	36439768	22146316	0.607751
100320	100707	29474561	29018556	36356500	22136617	0.608876
100320	100709	29474561	28690459	36178644	21986376	0.607717
100320	100715	29474561	29418378	37359612	21533327	0.576380
100320	100725	29474561	29406610	36446926	22434245	0.615532
100320	100727	29474561	29128483	36674128	21928916	0.597940
100320	100728	29474561	29175098	36408772	22240887	0.610866
100320	100742	29474561	29702590	36918576	22258575	0.602910
100320	100745	29474561	29019748	36526716	21967593	0.601412
100320	100751	29474561	29168633	36060089	22583105	0.626263
100320	100753	29474561	29142866	35875534	22741893	0.633911
100320	100755	29474561	29081003	35843873	22711691	0.633628
100320	100758	29474561	29124879	35962594	22636846	0.629455
100320	100759	29474561	29090454	35819485	22745530	0.635004
100320	100760	29474561	29410487	36402354	22482694	0.617616
100320	100761	29474561	28951231	36421340	22004452	0.604164
100320	100763	29474561	29283716	36070430	22687847	0.628987
100320	100764	29474561	29277283	36259302	22492542	0.620325
100320	100765	29474561	29113385	35928252	22659694	0.630693
100320	100766	29474561	29400535	36187073	22688023	0.626965
100320	100778	29474561	29171201	37416105	21229657	0.567394
100320	100784	29474561	29266264	35887859	22852966	0.636788
100320	100787	29474561	29031144	36648376	21857329	0.596406
100320	100792	29474561	29368745	36511387	22331919	0.611643
100320	100800	29474561	28702931	35418565	22758927	0.642571
100320	100805	29474561	29195372	36263682	22406251	0.617870
100320	100838	29474561	28848865	36365373	21958053	0.603818
100320	100852	29474561	28883223	36735830	21621954	0.588579
100320	100861	29474561	29116771	34094754	24496578	0.718485
100320	100862	29474561	28928693	36945029	21458225	0.580815
100320	100891	29474561	29266191	34397665	24343087	0.707696
100320	100892	29474561	28960124	35684475	22750210	0.637538
100320	100902	29474561	29028667	37106461	21396767	0.576632
100320	100916	29474561	29209349	36689744	21994166	0.599464
100320	100954	29474561	28683732	35733355	22424938	0.627563
100320	100958	29474561	28731221	35909881	22295901	0.620885
100320	100959	29474561	28963241	35940044	22497758	0.625980
100320	100988	29474561	28508645	35337023	22646183	0.640863
100320	101003	29474561	29035155	36071195	22438521	0.622062
100320	101018	29474561	28868194	35804031	22538724	0.629502
100320	101023	29474561	28812651	36628626	21658586	0.591302
100320	101024	29474561	28597387	35846454	22225494	0.620019
100320	101025	29474561	28852980	35963362	22364179	0.621860
100320	101027	29474561	28653956	35694125	22434392	0.628518
100320	101040	29474561	29028325	35707499	22795387	0.638392
100320	101054	29474561	29104255	37142720	21436096	0.577128
100331	100335	29108113	28741437	36755436	21094114	0.573905
100331	100395	29108113	29063278	34725831	23445560	0.675162
100331	100516	29108113	28638475	34942493	22804095	0.652618
100331	100563	29108113	28620567	34808771	22919909	0.658452
100331	100645	29108113	29331544	35430757	23008900	0.649405
100331	100673	29108113	29085373	35100901	23092585	0.657892
100331	100677	29108113	29090209	35450789	22747533	0.641665
100331	100683	29108113	29177370	35607997	22677486	0.636865
100331	100685	29108113	29318604	35895348	22531369	0.627696
100331	100691	29108113	29198603	35736120	22570596	0.631591
100331	100692	29108113	28736303	35171045	22673371	0.644660
100331	100697	29108113	29669826	36054440	22723499	0.630255
100331	100703	29108113	29016953	35754147	22370919	0.625687
100331	100705	29108113	29111523	35610322	22609314	0.634909
100331	100707	29108113	29018556	35313982	22812687	0.645996
100331	100709	29108113	28690459	35294898	22503674	0.637590
100331	100715	29108113	29418378	37236176	21290315	0.571764
100331	100725	29108113	29406610	36129668	22385055	0.619575
100331	100727	29108113	29128483	36321998	21914598	0.603342
100331	100728	29108113	29175098	35803390	22479821	0.627869
100331	100742	29108113	29702590	36105227	22705476	0.628869
100331	100745	29108113	29019748	35897615	22230246	0.619268
100331	100751	29108113	29168633	35720170	22556576	0.631480
100331	100753	29108113	29142866	35284951	22966028	0.650873
100331	100755	29108113	29081003	34919996	23269120	0.666355
100331	100758	29108113	29124879	35816998	22415994	0.625848
100331	100759	29108113	29090454	35108793	23089774	0.657664
100331	100760	29108113	29410487	35934939	22583661	0.628460
100331	100761	29108113	28951231	36164754	21894590	0.605412
100331	100763	29108113	29283716	35266577	23125252	0.655727
100331	100764	29108113	29277283	35668387	22717009	0.636895
100331	100765	29108113	29113385	35286093	22935405	0.649984
100331	100766	29108113	29400535	35622051	22886597	0.642484
100331	100778	29108113	29171201	37189755	21089559	0.567080
100331	100784	29108113	29266264	35347526	23026851	0.651442
100331	100787	29108113	29031144	35647874	22491383	0.630932
100331	100792	29108113	29368745	35700172	22776686	0.637999
100331	100800	29108113	28702931	34304949	23506095	0.685210
100331	100805	29108113	29195372	35683077	22620408	0.633925
100331	100838	29108113	28848865	36107674	21849304	0.605115
100331	100852	29108113	28883223	36232207	21759129	0.600547
100331	100861	29108113	29116771	35939607	22285277	0.620076
100331	100862	29108113	28928693	36348770	21688036	0.596665
100331	100891	29108113	29266191	36002874	22371430	0.621379
100331	100892	29108113	28960124	36293605	21774632	0.599958
100331	100902	29108113	29028667	36877992	21258788	0.576463
100331	100916	29108113	29209349	35765680	22551782	0.630543
100331	100954	29108113	28683732	34591465	23200380	0.670697
100331	100958	29108113	28731221	35135399	22703935	0.646184
100331	100959	29108113	28963241	33263966	24807388	0.745774
100331	100988	29108113	28508645	35082687	22534071	0.642313
100331	101003	29108113	29035155	35001533	23141735	0.661163
100331	101018	29108113	28868194	35326536	22649771	0.641155
100331	101023	29108113	28812651	35685113	22235651	0.623107
100331	101024	29108113	28597387	35074862	22630638	0.645210
100331	101025	29108113	28852980	35273112	22687981	0.643209
100331	101027	29108113	28653956	33826571	23935498	0.707595
100331	101040	29108113	29028325	35592924	22543514	0.633371
100331	101054	29108113	29104255	36807842	21404526	0.581521
100335	100395	28741437	29063278	36642354	21162361	0.577538
100335	100516	28741437	28638475	36347827	21032085	0.578634
100335	100563	28741437	28620567	36410180	20951824	0.575439
100335	100645	28741437	29331544	37034965	21038016	0.568058
100335	100673	28741437	29085373	36591513	21235297	0.580334
100335	100677	28741437	29090209	36822057	21009589	0.570571
100335	100683	28741437	29177370	36995303	20923504	0.565572
100335	100685	28741437	29318604	37172765	20887276	0.561897
100335	100691	28741437	29198603	37046989	20893051	0.563961
100335	100692	28741437	28736303	36502693	20975047	0.574616
100335	100697	28741437	29669826	37260243	21151020	0.567657
100335	100703	28741437	29016953	36863874	20894516	0.566802
100335	100705	28741437	29111523	36981486	20871474	0.564376
100335	100707	28741437	29018556	36799044	20960949	0.569606
100335	100709	28741437	28690459	36596627	20835269	0.569322
100335	100715	28741437	29418378	37342252	20817563	0.557480
100335	100725	28741437	29406610	37103017	21045030	0.567205
100335	100727	28741437	29128483	36645563	21224357	0.579179
100335	100728	28741437	29175098	36896385	21020150	0.569708
100335	100742	28741437	29702590	37335250	21108777	0.565385
100335	100745	28741437	29019748	36711815	21049370	0.573368
100335	100751	28741437	29168633	36887879	21022191	0.569894
100335	100753	28741437	29142866	36856528	21027775	0.570531
100335	100755	28741437	29081003	36683009	21139431	0.576273
100335	100758	28741437	29124879	36589587	21276729	0.581497
100335	100759	28741437	29090454	36688269	21143622	0.576305
100335	100760	28741437	29410487	37117173	21034751	0.566712
100335	100761	28741437	28951231	35931688	21760980	0.605621
100335	100763	28741437	29283716	36974366	21050787	0.569335
100335	100764	28741437	29277283	37049530	20969190	0.565977
100335	100765	28741437	29113385	36741563	21113259	0.574642
100335	100766	28741437	29400535	37106489	21035483	0.566895
100335	100778	28741437	29171201	37215796	20696842	0.556131
100335	100784	28741437	29266264	36671901	21335800	0.581802
100335	100787	28741437	29031144	36958998	20813583	0.563153
100335	100792	28741437	29368745	37058338	21051844	0.568073
100335	100800	28741437	28702931	36237494	21206874	0.585219
100335	100805	28741437	29195372	36906141	21030668	0.569842
100335	100838	28741437	28848865	35778031	21812271	0.609655
100335	100852	28741437	28883223	35865486	21759174	0.606688
100335	100861	28741437	29116771	36446922	21411286	0.587465
100335	100862	28741437	28928693	35136671	22533459	0.641309
100335	100891	28741437	29266191	36684123	21323505	0.581273
100335	100892	28741437	28960124	35465969	22235592	0.626956
100335	100902	28741437	29028667	34587139	23182965	0.670277
100335	100916	28741437	29209349	37101999	20848787	0.561932
100335	100954	28741437	28683732	36292311	21132858	0.582296
100335	100958	28741437	28731221	36080161	21392497	0.592916
100335	100959	28741437	28963241	36571699	21132979	0.577851
100335	100988	28741437	28508645	36082337	21167745	0.586651
100335	101003	28741437	29035155	36678478	21098114	0.575218
100335	101018	28741437	28868194	36564826	21044805	0.575548
100335	101023	28741437	28812651	36790956	20763132	0.564354
100335	101024	28741437	28597387	36318863	21019961	0.578762
100335	101025	28741437	28852980	36740266	20854151	0.567610
100335	101027	28741437	28653956	36243354	21152039	0.583612
100335	101040	28741437	29028325	36502113	21267649	0.582642
100335	101054	28741437	29104255	36598199	21247493	0.580561
100395	100516	29063278	28638475	34366614	23335139	0.679006
100395	100563	29063278	28620567	34790527	22893318	0.658033
100395	100645	29063278	29331544	34626526	23768296	0.686419
100395	100673	29063278	29085373	34746240	23402411	0.673524
100395	100677	29063278	29090209	35541497	22611990	0.636214
100395	100683	29063278	29177370	35738619	22502029	0.629628
100395	100685	29063278	29318604	35764854	22617028	0.632381
100395	100691	29063278	29198603	35653809	22608072	0.634100
100395	100692	29063278	28736303	34977764	22821817	0.652466
100395	100697	29063278	29669826	35481732	23251372	0.655305
100395	100703	29063278	29016953	35609158	22471073	0.631048
100395	100705	29063278	29111523	35561077	22613724	0.635912
100395	100707	29063278	29018556	35563659	22518175	0.633179
100395	100709	29063278	28690459	35252904	22500833	0.638269
100395	100715	29063278	29418378	37140240	21341416	0.574617
100395	100725	29063278	29406610	35870510	22599378	0.630027
100395	100727	29063278	29128483	36160308	22031453	0.609272
100395	100728	29063278	29175098	35554091	22684285	0.638022
100395	100742	29063278	29702590	35839887	22925981	0.639678
100395	100745	29063278	29019748	35649369	22433657	0.629286
100395	100751	29063278	29168633	35426881	22805030	0.643721
100395	100753	29063278	29142866	34877065	23329079	0.668895
100395	100755	29063278	29081003	34725518	23418763	0.674396
100395	100758	29063278	29124879	35210842	22977315	0.652564
100395	100759	29063278	29090454	34624868	23528864	0.679537
100395	100760	29063278	29410487	35290324	23183441	0.656935
100395	100761	29063278	28951231	35794294	22220215	0.620775
100395	100763	29063278	29283716	34910445	23436549	0.671333
100395	100764	29063278	29277283	35344924	22995637	0.650606
100395	100765	29063278	29113385	34625135	23551528	0.680186
100395	100766	29063278	29400535	35296516	23167297	0.656362
100395	100778	29063278	29171201	37101423	21133056	0.569602
100395	100784	29063278	29266264	35036588	23292954	0.664818
100395	100787	29063278	29031144	35804853	22289569	0.622529
100395	100792	29063278	29368745	35610801	22821222	0.640851
100395	100800	29063278	28702931	34751548	23014661	0.662263
100395	100805	29063278	29195372	35382567	22876083	0.646535
100395	100838	29063278	28848865	35647598	22264545	0.624573
100395	100852	29063278	28883223	36072991	21873510	0.606368
100395	100861	29063278	29116771	35618077	22561972	0.633442
100395	100862	29063278	28928693	36267363	21724608	0.599013
100395	100891	29063278	29266191	35679516	22649953	0.634817
100395	100892	29063278	28960124	36213453	21809949	0.602261
100395	100902	29063278	29028667	36997913	21094032	0.570141
100395	100916	29063278	29209349	35751599	22521028	0.629931
100395	100954	29063278	28683732	34365959	23381051	0.680355
100395	100958	29063278	28731221	34861464	22933035	0.657833
100395	100959	29063278	28963241	34747470	23279049	0.669949
100395	100988	29063278	28508645	34405862	23166061	0.673317
100395	101003	29063278	29035155	34833307	23265126	0.667899
100395	101018	29063278	28868194	34655490	23275982	0.671639
100395	101023	29063278	28812651	35690926	22185003	0.621587
100395	101024	29063278	28597387	34641763	23018902	0.664484
100395	101025	29063278	28852980	34679649	23236609	0.670036
100395	101027	29063278	28653956	34345085	23372149	0.680509
100395	101040	29063278	29028325	34934285	23157318	0.662882
100395	101054	29063278	29104255	36751456	21416077	0.582727
100516	100563	28638475	28620567	34282202	22976840	0.670226
100516	100645	28638475	29331544	34915215	23054804	0.660308
100516	100673	28638475	29085373	34848179	22875669	0.656438
100516	100677	28638475	29090209	35008669	22720015	0.648983
100516	100683	28638475	29177370	34906840	22909005	0.656290
100516	100685	28638475	29318604	35381994	22575085	0.638039
100516	100691	28638475	29198603	35231245	22605833	0.641642
100516	100692	28638475	28736303	34488180	22886598	0.663607
100516	100697	28638475	29669826	35449355	22858946	0.644834
100516	100703	28638475	29016953	35165822	22489606	0.639530
100516	100705	28638475	29111523	35082829	22667169	0.646104
100516	100707	28638475	29018556	34886566	22770465	0.652700
100516	100709	28638475	28690459	34858802	22470132	0.644604
100516	100715	28638475	29418378	36810611	21246242	0.577177
100516	100725	28638475	29406610	35698498	22346587	0.625981
100516	100727	28638475	29128483	36106342	21660616	0.599912
100516	100728	28638475	29175098	35119193	22694380	0.646210
100516	100742	28638475	29702590	35517998	22823067	0.642578
100516	100745	28638475	29019748	35380091	22278132	0.629680
100516	100751	28638475	29168633	35156899	22650209	0.644261
100516	100753	28638475	29142866	34771292	23010049	0.661754
100516	100755	28638475	29081003	34574465	23145013	0.669425
100516	100758	28638475	29124879	35011038	22752316	0.649861
100516	100759	28638475	29090454	34563249	23165680	0.670240
100516	100760	28638475	29410487	35185673	22863289	0.649790
100516	100761	28638475	28951231	35392951	22196755	0.627152
100516	100763	28638475	29283716	35027318	22894873	0.653629
100516	100764	28638475	29277283	34991164	22924594	0.655154
100516	100765	28638475	29113385	34638481	23113379	0.667275
100516	100766	28638475	29400535	34998888	23040122	0.658310
100516	100778	28638475	29171201	36905485	20904191	0.566425
100516	100784	28638475	29266264	35020816	22883923	0.653438
100516	100787	28638475	29031144	35232116	22437503	0.636848
100516	100792	28638475	29368745	35150942	22856278	0.650232
100516	100800	28638475	28702931	34463424	22877982	0.663834
100516	100805	28638475	29195372	34910497	22923350	0.656632
100516	100838	28638475	28848865	35053408	22433932	0.639993
100516	100852	28638475	28883223	35770072	21751626	0.608096
100516	100861	28638475	29116771	35471637	22283609	0.628209
100516	100862	28638475	28928693	36373543	21193625	0.582666
100516	100891	28638475	29266191	35606543	22298123	0.626237
100516	100892	28638475	28960124	36010620	21587979	0.599489
100516	100902	28638475	29028667	36527564	21139578	0.578729
100516	100916	28638475	29209349	35366921	22480903	0.635648
100516	100954	28638475	28683732	33406441	23915766	0.715903
100516	100958	28638475	28731221	34571128	22798568	0.659468
100516	100959	28638475	28963241	34604133	22997583	0.664591
100516	100988	28638475	28508645	34109728	23037392	0.675391
100516	101003	28638475	29035155	33870576	23803054	0.702765
100516	101018	28638475	28868194	34476848	23029821	0.667979
100516	101023	28638475	28812651	34939532	22511594	0.644302
100516	101024	28638475	28597387	34447876	22787986	0.661521
100516	101025	28638475	28852980	34425632	23065823	0.670019
100516	101027	28638475	28653956	34309439	22982992	0.669874
100516	101040	28638475	29028325	34885216	22781584	0.653044
100516	101054	28638475	29104255	36358225	21384505	0.588161
100563	100645	28620567	29331544	35245417	22706694	0.644245
100563	100673	28620567	29085373	34427108	23278832	0.676177
100563	100677	28620567	29090209	35146675	22564101	0.641998
100563	100683	28620567	29177370	34994481	22803456	0.651630
100563	100685	28620567	29318604	35320681	22618490	0.640375
100563	100691	28620567	29198603	35277249	22541921	0.638993
100563	100692	28620567	28736303	33231184	24125686	0.725995
100563	100697	28620567	29669826	35184771	23105622	0.656694
100563	100703	28620567	29016953	35180242	22457278	0.638349
100563	100705	28620567	29111523	35199118	22532972	0.640157
100563	100707	28620567	29018556	35083992	22555131	0.642890
100563	100709	28620567	28690459	35006634	22304392	0.637148
100563	100715	28620567	29418378	36775089	21263856	0.578214
100563	100725	28620567	29406610	35638951	22388226	0.628195
100563	100727	28620567	29128483	36185994	21563056	0.595895
100563	100728	28620567	29175098	34994351	22801314	0.651571
100563	100742	28620567	29702590	34892102	23431055	0.671529
100563	100745	28620567	29019748	35367784	22272531	0.629741
100563	100751	28620567	29168633	35074177	22715023	0.647628
100563	100753	28620567	29142866	34688657	23074776	0.665197
100563	100755	28620567	29081003	34782411	22919159	0.658930
100563	100758	28620567	29124879	34710519	23034927	0.663630
100563	100759	28620567	29090454	34624121	23086900	0.666787
100563	100760	28620567	29410487	34624385	23406669	0.676017
100563	100761	28620567	28951231	35330457	22241341	0.629523
100563	100763	28620567	29283716	35089610	22814673	0.650183
100563	100764	28620567	29277283	34133877	23763973	0.696199
100563	100765	28620567	29113385	34976750	22757202	0.650638
100563	100766	28620567	29400535	34355168	23665934	0.688861
100563	100778	28620567	29171201	36806380	20985388	0.570156
100563	100784	28620567	29266264	35023857	22862974	0.652783
100563	100787	28620567	29031144	35147088	22504623	0.640298
100563	100792	28620567	29368745	34697887	23291425	0.671263
100563	100800	28620567	28702931	34643354	22680144	0.654675
100563	100805	28620567	29195372	34599314	23216625	0.671014
100563	100838	28620567	28848865	35174316	22295116	0.633846
100563	100852	28620567	28883223	35780222	21723568	0.607139
100563	100861	28620567	29116771	35458689	22278649	0.628299
100563	100862	28620567	28928693	36430097	21119163	0.579717
100563	100891	28620567	29266191	35563475	22323283	0.627703
100563	100892	28620567	28960124	35973020	21607671	0.600663
100563	100902	28620567	29028667	36792162	20857072	0.566889
100563	100916	28620567	29209349	35381007	22448909	0.634490
100563	100954	28620567	28683732	34265606	23038693	0.672356
100563	100958	28620567	28731221	34565584	22786204	0.659217
100563	100959	28620567	28963241	34656357	22927451	0.661566
100563	100988	28620567	28508645	34114963	23014249	0.674609
100563	101003	28620567	29035155	34464683	23191039	0.672893
100563	101018	28620567	28868194	34485384	23003377	0.667047
100563	101023	28620567	28812651	35083715	22349503	0.637034
100563	101024	28620567	28597387	34475625	22742329	0.659664
100563	101025	28620567	28852980	34609528	22864019	0.660628
100563	101027	28620567	28653956	34425076	22849447	0.663744
100563	101040	28620567	29028325	34502966	23145926	0.670839
100563	101054	28620567	29104255	36463519	21261303	0.583084
100645	100673	29331544	29085373	35008044	23408873	0.668671
100645	100677	29331544	29090209	35643018	22778735	0.639080
100645	100683	29331544	29177370	35576749	22932165	0.644583
100645	100685	29331544	29318604	35703389	22946759	0.642705
100645	100691	29331544	29198603	35555465	22974682	0.646165
100645	100692	29331544	28736303	35007440	23060407	0.658729
100645	100697	29331544	29669826	35516774	23484596	0.661225
100645	100703	29331544	29016953	35417944	22930553	0.647428
100645	100705	29331544	29111523	35507482	22935585	0.645937
100645	100707	29331544	29018556	35484529	22865571	0.644381
100645	100709	29331544	28690459	35194448	22827555	0.648612
100645	100715	29331544	29418378	37542008	21207914	0.564912
100645	100725	29331544	29406610	35979231	22758923	0.632557
100645	100727	29331544	29128483	36315281	22144746	0.609791
100645	100728	29331544	29175098	35645720	22860922	0.641337
100645	100742	29331544	29702590	36023179	23010955	0.638782
100645	100745	29331544	29019748	35634645	22716647	0.637488
100645	100751	29331544	29168633	35502661	22997516	0.647769
100645	100753	29331544	29142866	34566592	23907818	0.691645
100645	100755	29331544	29081003	34840893	23571654	0.676551
100645	100758	29331544	29124879	35418025	23038398	0.650471
100645	100759	29331544	29090454	34883161	23538837	0.674791
100645	100760	29331544	29410487	33189912	25552119	0.769876
100645	100761	29331544	28951231	36041515	22241260	0.617101
100645	100763	29331544	29283716	34700645	23914615	0.689169
100645	100764	29331544	29277283	35549560	23059267	0.648651
100645	100765	29331544	29113385	34224027	24220902	0.707716
100645	100766	29331544	29400535	35480558	23251521	0.655331
100645	100778	29331544	29171201	37529616	20973129	0.558842
100645	100784	29331544	29266264	35443822	23153986	0.653259
100645	100787	29331544	29031144	35675865	22686823	0.635915
100645	100792	29331544	29368745	35948585	22751704	0.632896
100645	100800	29331544	28702931	35383201	22651274	0.640170
100645	100805	29331544	29195372	35494448	23032468	0.648903
100645	100838	29331544	28848865	35824587	22355822	0.624036
100645	100852	29331544	28883223	36526935	21687832	0.593749
100645	100861	29331544	29116771	35932525	22515790	0.626613
100645	100862	29331544	28928693	36920101	21340136	0.578009
100645	100891	29331544	29266191	36081626	22516109	0.624033
100645	100892	29331544	28960124	36547126	21744542	0.594973
100645	100902	29331544	29028667	37282185	21078026	0.565365
100645	100916	29331544	29209349	35581265	22959628	0.645273
100645	100954	29331544	28683732	34995728	23019548	0.657782
100645	100958	29331544	28731221	35087296	22975469	0.654809
100645	100959	29331544	28963241	35391343	22903442	0.647148
100645	100988	29331544	28508645	34628265	23211924	0.670317
100645	101003	29331544	29035155	35427987	22938712	0.647474
100645	101018	29331544	28868194	34391004	23808734	0.692295
100645	101023	29331544	28812651	35592432	22551763	0.633611
100645	101024	29331544	28597387	35003370	22925561	0.654953
100645	101025	29331544	28852980	35012641	23171883	0.661815
100645	101027	29331544	28653956	35157629	22827871	0.649301
100645	101040	29331544	29028325	35149540	23210329	0.660331
100645	101054	29331544	29104255	37096196	21339603	0.575250
100673	100677	29085373	29090209	35611110	22564472	0.633636
100673	100683	29085373	29177370	35885235	22377508	0.623585
100673	100685	29085373	29318604	36231335	22172642	0.611974
100673	100691	29085373	29198603	35962336	22321640	0.620695
100673	100692	29085373	28736303	34624894	23196782	0.669945
100673	100697	29085373	29669826	35506052	23249147	0.654794
100673	100703	29085373	29016953	35968082	22134244	0.615386
100673	100705	29085373	29111523	35937297	22259599	0.619401
100673	100707	29085373	29018556	35589112	22514817	0.632632
100673	100709	29085373	28690459	35590907	22184925	0.623331
100673	100715	29085373	29418378	36970200	21533551	0.582457
100673	100725	29085373	29406610	35792726	22699257	0.634186
100673	100727	29085373	29128483	36203539	22010317	0.607960
100673	100728	29085373	29175098	35377709	22882762	0.646813
100673	100742	29085373	29702590	35322552	23465411	0.664318
100673	100745	29085373	29019748	35758871	22346250	0.624915
100673	100751	29085373	29168633	35039771	23214235	0.662511
100673	100753	29085373	29142866	34528767	23699472	0.686369
100673	100755	29085373	29081003	34973022	23193354	0.663178
100673	100758	29085373	29124879	34717695	23492557	0.676674
100673	100759	29085373	29090454	34697273	23478554	0.676669
100673	100760	29085373	29410487	35351541	23144319	0.654691
100673	100761	29085373	28951231	35696986	22339618	0.625812
100673	100763	29085373	29283716	35180363	23188726	0.659138
100673	100764	29085373	29277283	35287969	23074687	0.653897
100673	100765	29085373	29113385	34744094	23454664	0.675069
100673	100766	29085373	29400535	35442087	23043821	0.650182
100673	100778	29085373	29171201	37274190	20982384	0.562920
100673	100784	29085373	29266264	34534254	23817383	0.689674
100673	100787	29085373	29031144	35931578	22184939	0.617422
100673	100792	29085373	29368745	35387972	23066146	0.651808
100673	100800	29085373	28702931	35078075	22710229	0.647419
100673	100805	29085373	29195372	35561503	22719242	0.638872
100673	100838	29085373	28848865	35193607	22740631	0.646158
100673	100852	29085373	28883223	36025120	21943476	0.609116
100673	100861	29085373	29116771	35927502	22274642	0.619989
100673	100862	29085373	28928693	36745042	21269024	0.578827
100673	100891	29085373	29266191	35861859	22489705	0.627120
100673	100892	29085373	28960124	36178001	21867496	0.604442
100673	100902	29085373	29028667	36944104	21169936	0.573026
100673	100916	29085373	29209349	36068162	22226560	0.616238
100673	100954	29085373	28683732	34013253	23755852	0.698429
100673	100958	29085373	28731221	34787486	23029108	0.661994
100673	100959	29085373	28963241	35167008	22881606	0.650655
100673	100988	29085373	28508645	34156690	23437328	0.686171
100673	101003	29085373	29035155	34467604	23652924	0.686236
100673	101018	29085373	28868194	34710876	23242691	0.669608
100673	101023	29085373	28812651	35785773	22112251	0.617906
100673	101024	29085373	28597387	34360511	23322249	0.678752
100673	101025	29085373	28852980	35127720	22810633	0.649363
100673	101027	29085373	28653956	34825092	22914237	0.657981
100673	101040	29085373	29028325	34540220	23573478	0.682494
100673	101054	29085373	29104255	36616972	21572656	0.589144
100043	100047	28910910	29087439	34808864	23189485	0.666195
100043	100053	28910910	29425409	37097330	21238989	0.572521
100043	100108	28910910	28901223	35040661	22771472	0.649859
100043	100130	28910910	28851047	36467002	21294955	0.583951
100043	100158	28910910	29117797	36631017	21397690	0.584141
100043	100208	28910910	28623001	35349744	22184167	0.627562
100043	100226	28910910	29321742	35334942	22897710	0.648019
