block,SNPs,hits,Z,top_candidate_p,Z_pVal,chrom,mid_pos,n_up,n_dn,lead_pos,lead_ref,mean_beta,dir
4_2541,2,0,2.159430176253438,1.0,0.2491003513606898,Chr4,12315643.0,2,0,12315643,1,0.1322204,up-in-warm
2_2111,1,0,2.123986409735488,1.0,0.2491206951888964,Chr2,19215367.0,1,0,19215367,52,0.21136644,up-in-warm
1_3706,2,1,2.1579394163520687,0.0199,0.2494329009939181,Chr1,22947963.5,0,2,22948180,1,-0.14906919,down-in-warm
5_1791,2,0,2.157897848732722,1.0,0.2494421770251768,Chr5,17451213.0,2,0,17451213,1,0.2119,up-in-warm
5_2315,3,0,2.192242610700939,1.0,0.2496370781568062,Chr5,20209648.0,3,0,20209029,355,0.069917746,up-in-warm
3_551,113,16,5.292874880630111,4.436754147925128e-14,0.2498262312494619,Chr3,5707227.0,55,58,5682373,1,-0.019991875,down-in-warm
2_856,3,1,2.1912489359311107,0.029701,0.2498581980079293,Chr2,7945073.0,1,2,7945073,1,0.0016919995,up-in-warm
1_3121,7,1,2.3298337807625527,0.06793465209301,0.2500796499357802,Chr1,21857759.0,5,2,21857521,1355,0.0044262013,up-in-warm
1_2058,4,2,2.2249300305220983,0.00059203,0.2501703770716957,Chr1,12590115.0,3,1,12590115,1,0.012272071,up-in-warm
1_4806,4,0,2.2247039058148523,1.0,0.250220570194249,Chr1,26520870.0,3,1,26519203,1,0.03647279,up-in-warm
5_180,66,11,4.151354985194795,6.478367498112051e-11,0.2504958061023328,Chr5,1034180.0,38,28,1089421,1,0.030932203,up-in-warm
1_1330,1,0,2.117632352658144,1.0,0.2505448033979343,Chr1,9238620.0,0,1,9238620,81,-0.23337136,down-in-warm
4_2958,1,0,2.116867672352177,1.0,0.2507164783014208,Chr4,17460597.0,1,0,17460597,77,0.32326806,up-in-warm
1_1092,1,0,2.115825752540536,1.0,0.2509504952171593,Chr1,8338765.0,1,0,8338765,1,0.25859421,up-in-warm
1_3474,1,0,2.1150134850832134,1.0,0.251133011989306,Chr1,22549380.0,1,0,22549380,1,0.21381187,up-in-warm
2_1121,1,0,2.1149548221392256,1.0,0.2511461962907652,Chr2,10312319.0,1,0,10312319,359,0.41779912,up-in-warm
3_694,33,4,3.182214686628606,0.0003245333806745,0.2512082627374769,Chr3,7642630.0,20,13,7652405,1,0.030207273,up-in-warm
1_221,1,0,2.11460766306091,1.0,0.2512242266319214,Chr1,1738924.0,1,0,1738924,292,0.17633153,up-in-warm
4_762,3,0,2.1850822857719407,1.0,0.251232768066399,Chr4,7145759.0,3,0,7145759,1,0.25782284,up-in-warm
2_480,9,2,2.393499158203228,0.0034357300178462,0.2512518216000301,Chr2,1362313.0,8,1,1362313,1,0.09381989,up-in-warm
1_3481,1,0,2.1142975675255475,1.0,0.2512939371040956,Chr1,22572548.0,1,0,22572548,1,0.08620981,up-in-warm
1_4992,1,0,2.113494327696639,1.0,0.2514745555425043,Chr1,27783353.0,1,0,27783353,869,0.56410813,up-in-warm
1_2452,2,1,2.1483387516722354,0.0199,0.2515801993305309,Chr1,17916329.0,1,1,17916329,1,0.03681559,up-in-warm
1_2410,1,0,2.1127186505942896,1.0,0.251649041250646,Chr1,17454542.0,0,1,17454542,82,-0.31331125,down-in-warm
1_3536,3,1,2.182898879086977,0.029701,0.2517204146629528,Chr1,22604486.0,2,1,22604484,142,0.104210265,up-in-warm
1_1130,1,0,2.1118288012558164,1.0,0.2518492883126504,Chr1,8379855.0,0,1,8379855,231,-0.1729152,down-in-warm
3_2698,39,6,3.3647194780317027,2.457859950345624e-06,0.2518572517836702,Chr3,18088487.0,23,16,18088487,1,-0.021823075,down-in-warm
3_1751,1,0,2.11032450799622,1.0,0.2521879978345464,Chr3,15705903.0,0,1,15705903,1,-0.1536676,down-in-warm
3_3296,2,0,2.1444421518576164,1.0,0.2524544963397335,Chr3,23018007.5,2,0,23019649,1,0.3564915,up-in-warm
1_3362,1,0,2.10793541899437,1.0,0.2527264229956535,Chr1,22330685.0,1,0,22330685,2,0.5406303,up-in-warm
1_2785,4,1,2.212464286108255,0.03940399,0.2529453594443946,Chr1,19721040.5,1,3,19720932,2026,-0.16731822,down-in-warm
4_828,3,0,2.1761362741651173,1.0,0.2532339548328244,Chr4,7605298.0,1,2,7605298,1,-0.05155157,down-in-warm
1_557,9,1,2.3839930810484957,0.0864827525163591,0.2533356427054504,Chr1,4506891.0,7,2,4507751,1,-0.03608485,down-in-warm
3_2133,3,0,2.174610597034414,1.0,0.2535760773679145,Chr3,16764892.0,1,2,16764892,1,-0.019563513,down-in-warm
5_2786,15,5,2.586318505631367,2.762180740947366e-07,0.253645497552545,Chr5,23290798.0,11,4,23290798,1,0.09087089,up-in-warm
5_2015,3,0,2.1742818952778213,1.0,0.2536498182401192,Chr5,18022495.0,2,1,18022336,67,0.0033523142,up-in-warm
3_2258,7,0,2.3135952466536884,1.0,0.2536600378931781,Chr3,16962064.0,2,5,16961954,357,-0.19470279,down-in-warm
1_4669,3,1,2.1728883082151285,0.029701,0.2539625802771827,Chr1,26153667.0,1,2,26153667,1,-0.014791157,down-in-warm
1_138,1,0,2.1024423122207576,1.0,0.2539666879233735,Chr1,605881.0,0,1,605881,288,-0.29042628,down-in-warm
3_1134,133,17,5.663399115968097,4.1068889945975763e-14,0.2545988906354606,Chr3,9956248.0,73,60,9940519,87,-0.013649769,down-in-warm
4_1403,1,0,2.098741479898055,1.0,0.2548040801404749,Chr4,8916476.0,1,0,8916476,351,0.24250767,up-in-warm
4_940,1,0,2.098585360205973,1.0,0.2548394372955105,Chr4,7781638.0,0,1,7781638,128,-0.24823393,down-in-warm
1_4278,13,2,2.512888196636556,0.0072489436779352,0.254954133483725,Chr1,24505795.0,6,7,24505792,1,-0.020004405,down-in-warm
5_2107,28,9,3.005316339665795,5.817614606619112e-12,0.2550626000571547,Chr5,18298614.0,16,12,18298614,2,0.047502797,up-in-warm
5_890,96,15,4.883703521738286,6.106854730707359e-14,0.2550650276751214,Chr5,10514171.5,54,42,10491292,83,-0.0070483233,down-in-warm
1_232,4,1,2.202086632058583,0.03940399,0.2552678114357278,Chr1,1965239.0,2,2,1965237,2,-0.114421606,down-in-warm
1_3698,1,0,2.096255364497422,1.0,0.2553674273111616,Chr1,22940528.0,1,0,22940528,1,0.5657062,up-in-warm
1_1562,1,0,2.096255364497422,1.0,0.2553674273111616,Chr1,10372265.0,1,0,10372265,1,0.5657062,up-in-warm
2_1888,6,0,2.271151813354116,1.0,0.2553937090044561,Chr2,17560110.0,4,2,17560200,1,0.06009279,up-in-warm
1_4351,2,0,2.1310716021900884,1.0,0.2554666354260775,Chr1,24711921.0,0,2,24711950,129,-0.16068947,down-in-warm
1_1575,4,1,2.2011922133864945,0.03940399,0.2554684970896497,Chr1,10628241.0,3,1,10628241,1,0.033655185,up-in-warm
1_1714,1,0,2.095390852779353,1.0,0.2555634758064031,Chr1,11226342.0,1,0,11226342,1,0.5646007,up-in-warm
5_989,7,1,2.301264026484819,0.06793465209301,0.2563967900846957,Chr5,14910430.0,3,4,14910430,1,-0.1556675,down-in-warm
4_1238,28,2,2.998651049634371,0.0318247527791782,0.2564491456079735,Chr4,8394456.0,20,8,8391362,5298,0.084283106,up-in-warm
2_195,68,6,4.172777344889138,6.438109243778272e-05,0.2565936363004722,Chr2,601536.0,20,48,603973,1,-0.099002935,down-in-warm
1_4458,13,2,2.504368134814476,0.0072489436779352,0.2568111216186882,Chr1,25004074.0,9,4,25004074,1,0.06348424,up-in-warm
3_1891,2,0,2.1233074566246795,1.0,0.2572243338604041,Chr3,16369416.0,1,1,16369802,86,-0.00826323,down-in-warm
4_1465,6,2,2.262831214031767,0.001460447605,0.2572515303836209,Chr4,9042332.5,3,3,9042342,176,0.01933179,up-in-warm
1_1197,1,0,2.087788737011302,1.0,0.2572908149228982,Chr1,8631832.0,1,0,8631832,1,0.39050928,up-in-warm
2_1295,60,11,3.950184479004331,2.184014989447503e-11,0.2573166662290965,Chr2,12233080.0,36,24,12245159,93,0.082041286,up-in-warm
4_827,136,26,5.702193758303115,1.972046919799952e-25,0.2573499408047042,Chr4,7585207.0,75,61,7597195,1,0.009686242,up-in-warm
1_3217,3,0,2.157476823450632,1.0,0.257434819958164,Chr1,22004151.0,1,2,22003871,821,-0.059669074,down-in-warm
1_1073,40,9,3.3672092229530453,2.0668740272086435e-10,0.2574780279665523,Chr1,8145960.0,25,15,8140487,173,0.06947874,up-in-warm
3_596,2,0,2.12171144734666,1.0,0.2575864263996841,Chr3,6466105.5,1,1,6464927,221,-0.22456133,down-in-warm
1_672,1,0,2.086430462549271,1.0,0.2576000773384307,Chr1,5759370.0,1,0,5759370,1,0.19714567,up-in-warm
3_1132,5,0,2.2263655601317995,1.0,0.2576431315363641,Chr3,9889855.0,4,1,9889864,1133,0.046288013,up-in-warm
5_1683,1,0,2.0860311223433627,1.0,0.2576910389061817,Chr5,17269378.0,0,1,17269378,152,-0.24353895,down-in-warm
3_314,36,5,3.243532819273764,2.9112762779191584e-05,0.2577222395310827,Chr3,2689467.5,24,12,2710052,53,0.090132795,up-in-warm
1_2608,3,1,2.1561846284841533,0.029701,0.2577270708449802,Chr1,19029600.0,1,2,19029625,309,-0.047119707,down-in-warm
1_662,27,4,2.9601524562085006,0.0001459980087331,0.2578174829676396,Chr1,5535719.0,15,12,5532141,1,-0.040499482,down-in-warm
5_1524,6,2,2.2601567098665334,0.001460447605,0.2578501815027344,Chr5,16642404.0,5,1,16642404,63,0.04814427,up-in-warm
3_2864,1,0,2.0846207439130207,1.0,0.2580124277900022,Chr3,18869477.0,0,1,18869477,69,-0.081454016,down-in-warm
2_228,4,1,2.189333914951713,0.03940399,0.2581369804748844,Chr2,650335.5,2,2,647495,101,0.16250739,up-in-warm
1_4575,4,0,2.189183616428438,1.0,0.2581708947934402,Chr1,25661467.0,2,2,25661467,1,0.06804887,up-in-warm
3_971,1,0,2.083395698899417,1.0,0.258291752590008,Chr3,8995825.0,0,1,8995825,278,-0.48154986,down-in-warm
2_716,13,2,2.497142448474305,0.0072489436779352,0.2583914935156742,Chr2,6393013.0,7,6,6393397,2,0.03343976,up-in-warm
4_2673,13,2,2.4947941000860845,0.0072489436779352,0.2589061972290767,Chr4,13711329.0,8,5,13711329,1,-0.013211389,down-in-warm
1_1689,2,0,2.115660192258628,1.0,0.2589616976460078,Chr1,11116615.0,0,2,11116831,1,-0.39715144,down-in-warm
4_2767,7,1,2.289766606934923,0.06793465209301,0.2589622836001822,Chr4,15409482.0,2,5,15409482,1,-0.28896448,down-in-warm
1_2031,9,0,2.35792993697221,1.0,0.2590951970616081,Chr1,12426226.0,5,4,12424670,1,-0.008362617,down-in-warm
1_2061,303,62,6.980597887731482,2.5218498063728366e-60,0.2592512655910814,Chr1,12707329.0,140,163,12713486,1,-0.013000515,down-in-warm
1_4788,2,1,2.1120873252206045,0.0199,0.2597754842123424,Chr1,26461585.5,0,2,26462705,1,-0.54791856,down-in-warm
1_3278,2,0,2.110925181831697,1.0,0.2600404680102878,Chr1,22206110.0,1,1,22206099,54,0.05862101,up-in-warm
5_2990,1,0,2.073809764099756,1.0,0.260482858277603,Chr5,25005007.0,1,0,25005007,54,0.060685944,up-in-warm
5_1656,146,28,5.858618387823159,2.6204591402189126e-27,0.2606142396817138,Chr5,17162262.0,74,72,17158638,1,-0.006804362,down-in-warm
1_94,1,0,2.073030082731672,1.0,0.2606614939890579,Chr1,516658.0,0,1,516658,176,-0.21400997,down-in-warm
3_168,1,0,2.0729262031868947,1.0,0.2606852989787331,Chr3,1830328.0,0,1,1830328,1,-0.11839336,down-in-warm
5_906,30,2,3.0415208795270603,0.0361479983122407,0.2607482771321491,Chr5,11319405.0,16,14,11378915,58,0.08262729,up-in-warm
1_4113,4,1,2.1771907242520494,0.03940399,0.2608844748504466,Chr1,24059603.0,3,1,24059603,1,0.11587526,up-in-warm
5_334,1,0,2.071876543481239,1.0,0.260925901279439,Chr5,2941829.0,1,0,2941829,1,0.5351476,up-in-warm
1_95,1,0,2.07179042527178,1.0,0.2609456463062988,Chr1,517024.0,0,1,517024,188,-0.21402705,down-in-warm
3_2429,1,0,2.071654601114652,1.0,0.2609767893842181,Chr3,17279092.0,1,0,17279092,1,0.3254508,up-in-warm
3_717,3,1,2.1418648419102477,0.029701,0.2609772151391891,Chr3,7920098.0,0,3,7919913,663,-0.34086356,down-in-warm
5_1093,44,6,3.469603084019389,5.095248791517327e-06,0.2610977007628965,Chr5,15312786.0,18,26,15312786,1,-0.09304014,down-in-warm
2_571,32,7,3.1023893694823315,2.7029534446691005e-08,0.2611733513803591,Chr2,2347494.0,14,18,2347494,1,0.037989333,up-in-warm
4_1584,1,0,2.0707672088634816,1.0,0.2611803062954705,Chr4,9281547.0,1,0,9281547,167,0.48739785,up-in-warm
1_1706,4,1,2.1751815015079603,0.03940399,0.2613405235580524,Chr1,11177877.0,1,3,11179270,402,-0.15787095,down-in-warm
2_794,455,56,5.085770447800329,5.667469834158204e-42,0.2614120915406268,Chr2,7165636.0,287,168,7230017,2,0.038762916,up-in-warm
5_2644,3,0,2.139392859407904,1.0,0.261540403547543,Chr5,22632534.0,1,2,22632534,1,0.08235524,up-in-warm
1_3421,7,1,2.277521980513055,0.06793465209301,0.2617090341519907,Chr1,22394559.0,1,6,22394559,64,-0.15033779,down-in-warm
1_3034,1,0,2.067898632985803,1.0,0.2618387506647375,Chr1,21662494.0,0,1,21662494,64,-0.23780899,down-in-warm
1_2713,2,0,2.102037792108536,1.0,0.2620715067968084,Chr1,19483565.0,2,0,19483788,95,0.11239037,up-in-warm
1_2911,13,1,2.479764174865049,0.1224789770010321,0.2622129257320311,Chr1,21346165.0,8,5,21346165,9304,-0.036606114,down-in-warm
4_688,8,2,2.30966070553135,0.0026900777395207,0.2622167587427215,Chr4,6623642.0,6,2,6623642,1,0.089285806,up-in-warm
2_1138,2,0,2.101274995097129,1.0,0.2622462072177909,Chr2,10337768.5,1,1,10337683,526,-0.32503396,down-in-warm
1_419,7,2,2.2738205743458075,0.00203104163494,0.2625422771013337,Chr1,3575423.0,2,5,3574781,1,-0.10657219,down-in-warm
5_137,2,0,2.0986759829454016,1.0,0.2628418964271701,Chr5,925805.0,1,1,931248,141,-0.20867866,down-in-warm
1_2751,7,0,2.271663539345289,1.0,0.2630284840195583,Chr1,19637906.0,4,3,19635488,118,0.022840027,up-in-warm
5_2915,1,0,2.0621597220146386,1.0,0.2631585939564772,Chr5,24056170.0,1,0,24056170,1,0.10546498,up-in-warm
5_2302,1,0,2.0621597220146386,1.0,0.2631585939564772,Chr5,20181951.0,1,0,20181951,1,0.10546498,up-in-warm
2_1234,45,7,3.489045647200349,3.252422962902119e-07,0.2631692424397811,Chr2,11177218.0,28,17,11165841,105,0.0871253,up-in-warm
3_297,1,0,2.061925955352556,1.0,0.2632124279177368,Chr3,2513573.0,0,1,2513573,53,-0.30027825,down-in-warm
2_1650,1,0,2.0618957106880687,1.0,0.2632193933513577,Chr2,16210692.0,0,1,16210692,1,-0.19795927,down-in-warm
2_1443,1,0,2.0617940898293967,1.0,0.2632427976183673,Chr2,13656520.0,1,0,13656520,1,0.3238344,up-in-warm
4_1962,7,0,2.270085562035521,1.0,0.2633844595617322,Chr4,10111212.0,3,4,10112423,115,-0.09561733,down-in-warm
1_1899,3,0,2.1312553276404373,1.0,0.2633987637438807,Chr1,11572687.0,2,1,11572926,93,0.1329952,up-in-warm
5_1312,1,0,2.0610620997521094,1.0,0.2634114134127745,Chr5,16122272.0,1,0,16122272,1,0.106851764,up-in-warm
4_2082,7,1,2.269278097031941,0.06793465209301,0.2635667104958582,Chr4,10327919.0,4,3,10327919,1,0.07597859,up-in-warm
4_1835,1,0,2.059112402463664,1.0,0.2638608000510488,Chr4,9783232.0,0,1,9783232,464,-0.25281888,down-in-warm
2_2037,2,0,2.094207546736092,1.0,0.2638676695196882,Chr2,19021510.0,2,0,19021774,1,0.15317605,up-in-warm
3_1589,2,1,2.0934538734242745,0.0199,0.2640408835036476,Chr3,14936867.5,1,1,14936680,65,0.31661266,up-in-warm
4_1914,2,0,2.092733726085484,1.0,0.2642064464487821,Chr4,9984103.5,1,1,9984204,1,-0.11898029,down-in-warm
3_1233,18,3,2.637502878147608,0.0007291598430539,0.2642155409924278,Chr3,10384456.0,11,7,10384456,1,0.02868551,up-in-warm
5_2689,5,1,2.196903933515156,0.0490099501,0.2643053301392625,Chr5,22845135.0,3,2,22845023,262,-0.089133166,down-in-warm
3_1660,5,1,2.196319608304232,0.0490099501,0.2644383460139993,Chr3,15217482.0,3,2,15217483,741,-0.0057718875,down-in-warm
1_3368,8,1,2.298850877658716,0.0772553055720799,0.2646482114297313,Chr1,22343229.0,5,3,22343229,1,0.0029397756,up-in-warm
3_1030,2,1,2.089800588421483,0.0199,0.2648813249509917,Chr3,9197707.0,1,1,9197707,1,0.2247509,up-in-warm
1_2132,129,23,5.524729762275389,6.054378603319289e-22,0.2652096068244863,Chr1,13744626.0,63,66,13699645,1,-0.021598952,down-in-warm
2_1784,11,0,2.397584643289389,1.0,0.2654496042937593,Chr2,17007184.0,6,5,17004678,1,0.011697388,up-in-warm
1_3415,9,1,2.329488168182362,0.0864827525163591,0.2654567700954505,Chr1,22388084.0,5,4,22388084,3644,0.053644225,up-in-warm
1_3035,6,0,2.2258721053798087,1.0,0.2655878585922517,Chr1,21669007.0,4,2,21663023,99,0.086249776,up-in-warm
1_774,15,3,2.531019546790698,0.0004158027018755,0.2657113489266944,Chr1,7061319.0,7,8,7061319,1,-1.2644628e-05,down-in-warm
1_2873,232,51,6.818825561902011,1.2390482116771733e-51,0.2657612726893629,Chr1,20940733.0,133,99,21019750,1,0.040565606,up-in-warm
1_3353,21,1,2.728335044720412,0.1902721317787416,0.2658893593629743,Chr1,22294284.0,13,8,22292705,9249,0.07307987,up-in-warm
3_1375,1,0,2.050124060769908,1.0,0.2659375694695636,Chr3,10949948.0,1,0,10949948,577,0.46892717,up-in-warm
5_2099,34,6,3.1418149973163034,1.0574760560222844e-06,0.2659435960137261,Chr5,18267983.5,25,9,18277110,1,0.028726911,up-in-warm
3_1991,15,5,2.529289447522803,2.762180740947366e-07,0.2660934859196739,Chr3,16519272.0,7,8,16519272,1,0.0073310887,up-in-warm
3_2829,2,0,2.0834534759459715,1.0,0.2663447099949076,Chr3,18810277.0,2,0,18810305,504,0.30834842,up-in-warm
1_936,2,0,2.0828015611387323,1.0,0.2664952462913059,Chr1,7702392.0,1,1,7702293,1,0.026654996,up-in-warm
1_1079,138,19,5.683118096957919,3.281477294708893e-16,0.2665862644011654,Chr1,8277562.5,68,70,8224955,1,-0.01312483,down-in-warm
5_495,121,22,5.35891695704071,2.9823094014952567e-21,0.2667971431383575,Chr5,5914055.0,68,53,5913846,1,0.011547606,up-in-warm
1_669,1,0,2.046091389509262,1.0,0.2668720079907557,Chr1,5752753.0,0,1,5752753,68,-0.07354742,down-in-warm
3_2338,9,1,2.322410005435862,0.0864827525163591,0.2670521702807238,Chr3,17106027.0,5,4,17106137,8954,0.0057361294,up-in-warm
5_932,1,0,2.0450679449616844,1.0,0.2671094211460196,Chr5,13708670.0,1,0,13708670,469,0.36794195,up-in-warm
5_2868,7,2,2.2531673870449844,0.00203104163494,0.2672164199138538,Chr5,23897160.0,3,4,23897160,1,-0.008215232,down-in-warm
5_1443,2,1,2.07963644856926,0.0199,0.2672267264455498,Chr5,16495008.0,2,0,16495008,1,0.15214762,up-in-warm
1_3152,7,2,2.2519280105753383,0.00203104163494,0.2674982403767094,Chr1,21902255.0,2,5,21902255,1,-0.15532099,down-in-warm
1_3445,2,1,2.0780958316054163,0.0199,0.2675831403315237,Chr1,22447406.0,1,1,22447406,195,0.12831044,up-in-warm
4_2038,3,1,2.1108047002775394,0.029701,0.2680986280876433,Chr4,10249480.0,2,1,10249969,1,0.37039134,up-in-warm
1_1276,3,1,2.1100382444824257,0.029701,0.2682755884286543,Chr1,8988677.0,1,2,8989737,160,0.01622496,up-in-warm
4_2840,5,1,2.179086197337178,0.0490099501,0.2683766212106457,Chr4,16694402.0,4,1,16697078,1,0.112895586,up-in-warm
5_946,345,55,6.690567255378116,1.809230321223557e-47,0.2683788019842548,Chr5,13972578.0,170,175,13970122,1,0.0035775113,up-in-warm
4_2057,1,0,2.0393010592603384,1.0,0.268449182368548,Chr4,10292605.0,1,0,10292605,59,0.48731783,up-in-warm
1_992,1,0,2.039274311048818,1.0,0.2684554043685979,Chr1,7787478.0,1,0,7787478,77,0.21819264,up-in-warm
1_2422,47,8,3.5206559221963887,2.221583970880562e-08,0.268698661042513,Chr1,17483537.0,28,19,17483537,1,0.016785191,up-in-warm
5_1473,15,5,2.5169886446014345,2.762180740947366e-07,0.268818434652303,Chr5,16575724.0,8,7,16575724,1,0.092788786,up-in-warm
5_2313,4,0,2.1423551161980874,1.0,0.2688489373773308,Chr5,20205344.0,1,3,20205344,1,-0.075083606,down-in-warm
1_277,2,1,2.072072255941275,0.0199,0.2689789601928871,Chr1,2695944.0,1,1,2695944,1,0.057359494,up-in-warm
3_2815,39,9,3.279434054209524,1.6163335474669602e-10,0.2692145820137803,Chr3,18770028.0,23,16,18788376,1,0.0060080374,up-in-warm
4_2488,1,0,2.035887254083368,1.0,0.2692438656077636,Chr4,11977560.0,1,0,11977560,1,0.19411424,up-in-warm
4_692,2,0,2.070601250878647,1.0,0.2693203849425019,Chr4,6695905.0,2,0,6696162,53,0.15030967,up-in-warm
2_12,23,3,2.7771613890465296,0.001524565696366,0.2693926692971515,Chr2,122193.0,14,9,126512,343,-0.015128711,down-in-warm
4_727,1,0,2.0350749110719817,1.0,0.2694331406673056,Chr4,6937075.0,1,0,6937075,63,0.49346998,up-in-warm
4_2548,1,0,2.0342501153146344,1.0,0.2696253854212681,Chr4,12457258.0,1,0,12457258,167,0.51629305,up-in-warm
4_676,1,0,2.0341646242294917,1.0,0.2696453157541864,Chr4,6522620.0,1,0,6522620,235,0.5142861,up-in-warm
5_3104,43,9,3.3974364911844983,4.1488640872887485e-10,0.2696936939989383,Chr5,26730318.0,20,23,26676545,1,-0.0034059237,down-in-warm
5_2048,13,3,2.445371873293113,0.0002653052947172,0.2698601288484323,Chr5,18147167.0,4,9,18147167,1,-0.23064815,down-in-warm
3_673,1,0,2.0325013030429315,1.0,0.2700332286627486,Chr3,7368734.0,1,0,7368734,628,0.11538508,up-in-warm
5_3023,2,0,2.067220271784996,1.0,0.2701059433640576,Chr5,25816926.0,0,2,25816969,94,-0.47098538,down-in-warm
5_1804,4,0,2.136756271045954,1.0,0.2701402975194963,Chr5,17456720.5,2,2,17456720,1,0.06258381,up-in-warm
1_3932,1,0,2.0302543681152008,1.0,0.2705576925585377,Chr1,23665397.0,1,0,23665397,93,0.20859411,up-in-warm
5_1936,1,0,2.030120738362407,1.0,0.2705888995082292,Chr5,17723458.0,0,1,17723458,3,-0.23811977,down-in-warm
4_553,5,2,2.168972451409401,0.0009801496,0.2707015278886224,Chr4,6146499.0,1,4,6146499,9,-0.16413224,down-in-warm
4_2320,85,13,4.533985949670383,3.778560005315005e-12,0.2707202650082162,Chr4,10999585.0,50,35,10997423,310,0.030416152,up-in-warm
4_706,3,0,2.099435638800013,1.0,0.2707295449857716,Chr4,6820787.0,2,1,6820979,832,-0.007312005,down-in-warm
3_116,57,9,3.795097465644811,5.8347717261810065e-09,0.2712045380663916,Chr3,1452728.0,15,42,1452773,1,-0.10804221,down-in-warm
1_2492,38,6,3.239420130507392,2.097600851352178e-06,0.2712138669956268,Chr1,18138457.5,23,15,18137982,466,0.06281111,up-in-warm
5_2204,48,6,3.5372457766410847,8.559985217362771e-06,0.2712658319983713,Chr5,19198125.0,23,25,19200388,52,-0.037154153,down-in-warm
1_4398,3,0,2.096823910269352,1.0,0.2713357412981644,Chr1,24884606.0,2,1,24884606,88,-0.14034833,down-in-warm
3_3368,2,0,2.0611315914936115,1.0,0.2715235112073979,Chr3,23212496.0,1,1,23212375,182,-0.23172262,down-in-warm
2_2033,2,0,2.060721114683612,1.0,0.2716192116612881,Chr2,19016356.0,2,0,19017145,1,0.27686504,up-in-warm
4_2158,49,7,3.5644948680394304,5.945145241083488e-07,0.271643994528074,Chr4,10614374.0,21,28,10614374,1326,-0.04010865,down-in-warm
4_2221,1,0,2.024922196434288,1.0,0.2718043240281209,Chr4,10794299.0,1,0,10794299,1,0.4959533,up-in-warm
2_783,3,1,2.0945935565286544,0.029701,0.2718539533893468,Chr2,7085376.0,2,1,7085349,88,0.24163102,up-in-warm
3_144,3,1,2.09436076039397,0.029701,0.2719080708325123,Chr3,1647759.0,0,3,1647759,1,-0.16142309,down-in-warm
4_2996,9,0,2.299418620066405,1.0,0.2722675563436041,Chr4,17779203.0,5,4,17779203,1,-0.018590344,down-in-warm
3_2469,1,0,2.022708248273718,1.0,0.2723227710279152,Chr3,17368880.0,1,0,17368880,844,0.479758,up-in-warm
3_791,4,1,2.125819451797233,0.03940399,0.2726717655231095,Chr3,8266297.0,2,2,8265053,3,0.055989705,up-in-warm
2_2124,1,0,2.0209767300829897,1.0,0.2727285880230168,Chr2,19268864.0,1,0,19268864,675,0.13431393,up-in-warm
4_892,5,1,2.159848437466785,0.0490099501,0.272807512416474,Chr4,7676155.0,4,1,7676155,1,0.10461867,up-in-warm
1_3873,1,0,2.020254131146255,1.0,0.2728980326832045,Chr1,23439821.0,1,0,23439821,1,0.25831088,up-in-warm
1_1408,1,0,2.020254131146255,1.0,0.2728980326832045,Chr1,9424416.0,1,0,9424416,1,0.25831088,up-in-warm
1_4765,1,0,2.020254131146255,1.0,0.2728980326832045,Chr1,26396062.0,1,0,26396062,1,0.25831088,up-in-warm
1_3251,9,1,2.2960479711609803,0.0864827525163591,0.2730363896295408,Chr1,22073411.0,5,4,22073411,1,-0.08352658,down-in-warm
2_385,7,1,2.2273258368378057,0.06793465209301,0.2731233350792492,Chr2,1093911.0,4,3,1093911,1,-0.026163945,down-in-warm
4_1781,4,1,2.123662835154812,0.03940399,0.2731723283444431,Chr4,9705993.0,2,2,9705806,371,-0.011758642,down-in-warm
3_434,5,0,2.1578831784149166,1.0,0.2732621906711785,Chr3,3511793.0,1,4,3510817,1,-0.019783907,down-in-warm
4_2795,1,0,2.0180494069901544,1.0,0.27341534831968,Chr4,15512581.0,1,0,15512581,52,0.49685648,up-in-warm
5_4,1,0,2.0178738991822502,1.0,0.2734565502595592,Chr5,159635.0,1,0,159635,1,0.5521653,up-in-warm
4_1765,1,0,2.017618525391513,1.0,0.2735165069028479,Chr4,9664645.0,1,0,9664645,2,0.49739143,up-in-warm
4_1524,1,0,2.017618525391513,1.0,0.2735165069028479,Chr4,9108860.0,1,0,9108860,1,0.49739143,up-in-warm
4_2303,1,0,2.017618525391513,1.0,0.2735165069028479,Chr4,10906232.0,1,0,10906232,1,0.49739143,up-in-warm
4_1988,1,0,2.017618525391513,1.0,0.2735165069028479,Chr4,10150614.0,1,0,10150614,1,0.49739143,up-in-warm
5_1865,1,0,2.0174349793939688,1.0,0.2735596038396803,Chr5,17584322.0,1,0,17584322,1,0.22355488,up-in-warm
2_1442,1,0,2.015656913588081,1.0,0.2739772708349595,Chr2,13654149.0,1,0,13654149,582,0.34464964,up-in-warm
5_1989,23,4,2.755879434272696,7.60525098813713e-05,0.2740273964790382,Chr5,17950158.0,10,13,17950158,1,-0.0124018965,down-in-warm
4_1998,1,0,2.015051779162639,1.0,0.274119488536702,Chr4,10161441.0,1,0,10161441,1,0.4996139,up-in-warm
1_3547,72,11,4.186147643673606,1.725280666895401e-10,0.2742029053064615,Chr1,22619783.0,28,44,22619815,2561,-0.038126197,down-in-warm
