block,SNPs,hits,Z,top_candidate_p,Z_pVal,chrom,mid_pos,n_up,n_dn,lead_pos,lead_ref,mean_beta,dir
1_3443,28,1,2.0490225010238974,0.2452807127963674,0.1525195796694214,Chr1,22443573.0,14,14,22443003,1,0.007673434,up-in-warm
5_2306,1,0,2.0944678288733267,1.0,0.1527138110537205,Chr5,20194636.0,1,0,20194636,61,0.0409966,up-in-warm
3_3067,1,0,2.0926882369417967,1.0,0.1529439308576328,Chr3,19989143.0,1,0,19989143,72,0.2023223,up-in-warm
2_505,147,27,2.042341466779588,7.419643366795728e-26,0.1529702967325349,Chr2,1602573.0,97,50,1608831,90,0.065168224,up-in-warm
1_4367,20,4,2.056394711631506,4.262092764244029e-05,0.153116257962264,Chr1,24760991.0,11,9,24760991,1,0.021967791,up-in-warm
1_483,1,0,2.0907375830784773,1.0,0.1531964347379999,Chr1,3987319.0,1,0,3987319,1,0.20347202,up-in-warm
1_2910,6,0,2.079568696719324,1.0,0.1533429467789152,Chr1,21345567.0,3,3,21345859,172,0.0016401584,up-in-warm
5_171,1,0,2.089129316525154,1.0,0.1534048256926681,Chr5,998175.0,1,0,998175,1,0.42661208,up-in-warm
1_2436,1,0,2.088059453230694,1.0,0.153543557064113,Chr1,17715269.0,1,0,17715269,189,0.10852284,up-in-warm
5_2162,1,0,2.0878000618176467,1.0,0.1535772053919204,Chr5,18880486.0,1,0,18880486,313,0.4300698,up-in-warm
1_787,1,0,2.087169582444014,1.0,0.1536590117122513,Chr1,7098946.0,1,0,7098946,1058,0.07743339,up-in-warm
2_519,296,47,2.5007243531324286,9.959320894767307e-41,0.1536786325174,Chr2,1969184.0,201,95,1951032,1,0.057222024,up-in-warm
4_2450,12,1,2.06524178578308,0.1136151282838708,0.1537330102653813,Chr4,11901338.0,7,5,11901338,1799,0.026662529,up-in-warm
4_1316,18,1,2.0547915263415173,0.1654862385499125,0.1537331882422563,Chr4,8585179.5,9,9,8582431,1,-0.06649322,down-in-warm
5_63,1,0,2.086409446814532,1.0,0.1537576796197077,Chr5,438329.0,1,0,438329,1066,0.42573693,up-in-warm
1_2579,5,2,2.078013400692865,0.0009801496,0.1537962401404627,Chr1,18893547.0,3,2,18893547,1,0.04990206,up-in-warm
3_2856,2,0,2.083442664731113,1.0,0.1538753045956848,Chr3,18864028.0,1,1,18864037,1551,-0.09705007,down-in-warm
4_1890,3,0,2.0812757971545395,1.0,0.1538920607396232,Chr4,9931802.0,2,1,9931828,87,0.040326644,up-in-warm
3_2844,1,0,2.0847934669371804,1.0,0.1539675780288363,Chr3,18830907.0,1,0,18830907,1017,0.120408475,up-in-warm
5_104,2,1,2.0826961158549,0.0199,0.1539721493016603,Chr5,757059.5,2,0,757059,226,0.14024323,up-in-warm
5_2461,5,0,2.07634381016586,1.0,0.1540118105224538,Chr5,21775788.0,3,2,21775788,1245,-0.032349627,down-in-warm
2_432,24,1,2.0425473111086654,0.2143218591927812,0.1540648046339827,Chr2,1175489.0,17,7,1175489,1,-0.047364805,down-in-warm
5_627,3,0,2.079461304697753,1.0,0.1541271672208477,Chr5,7987445.0,2,1,7987445,1,0.06691204,up-in-warm
1_3973,63,11,1.9998540519889487,3.8178262085644907e-11,0.1541591349817173,Chr1,23752301.0,34,29,23752790,1,0.01587283,up-in-warm
3_2879,1,0,2.0832247952973653,1.0,0.1541715128798827,Chr3,18902973.0,1,0,18902973,66,0.4962513,up-in-warm
1_2228,2,0,2.079956953589229,1.0,0.1543278275793218,Chr1,16783568.5,2,0,16786994,2,0.12727554,up-in-warm
1_4400,11,2,2.062404973594826,0.005179717490315,0.1543296287142113,Chr1,24898631.0,2,9,24900195,1,-0.12727891,down-in-warm
5_2630,1,0,2.080692074274352,1.0,0.1545011557261463,Chr5,22561446.0,1,0,22561446,1,0.43005946,up-in-warm
4_732,58,9,2.000044938740127,6.844588865355446e-09,0.1545404298936551,Chr4,6977108.0,28,30,6977108,18,-0.049385145,down-in-warm
4_1529,2,0,2.0778675343206263,1.0,0.1545995021689723,Chr4,9114425.0,2,0,9116229,69,0.14761943,up-in-warm
5_99,1,0,2.078877687644195,1.0,0.1547375909629336,Chr5,741703.0,1,0,741703,1,0.429081,up-in-warm
5_2702,1,0,2.078877687644195,1.0,0.1547375909629336,Chr5,22887436.0,1,0,22887436,1,0.429081,up-in-warm
5_53,1,0,2.078877687644195,1.0,0.1547375909629336,Chr5,382841.0,1,0,382841,1,0.429081,up-in-warm
5_2488,1,0,2.078873706650386,1.0,0.154738109994454,Chr5,21970527.0,1,0,21970527,1,0.42907518,up-in-warm
4_594,13,2,2.0554007097457205,0.0072489436779352,0.1547601478327485,Chr4,6342037.0,9,4,6341681,1,0.081328765,up-in-warm
3_1176,3,1,2.0736144582881675,0.029701,0.1548863673103149,Chr3,10125196.0,3,0,10125208,1,0.20049214,up-in-warm
4_1871,1,0,2.0772571247875264,1.0,0.1549489707664525,Chr4,9914791.0,1,0,9914791,1,0.3027795,up-in-warm
5_1038,1,0,2.0771033008642057,1.0,0.1549690448554215,Chr5,15074434.0,1,0,15074434,15597,0.44898924,up-in-warm
5_2980,1,0,2.076710726420708,1.0,0.1550202837758085,Chr5,24962752.0,1,0,24962752,1,0.42840317,up-in-warm
4_1485,1,0,2.076507004201527,1.0,0.1550468780624954,Chr4,9060098.0,1,0,9060098,769,0.24457218,up-in-warm
2_1275,2,0,2.074020782854678,1.0,0.1551004981965307,Chr2,11831376.5,2,0,11831165,1,0.12687524,up-in-warm
2_1278,10,2,2.056964646393857,0.0042662002428314,0.1552679373996908,Chr2,11858432.0,7,3,11856333,108,0.12313553,up-in-warm
4_274,2,0,2.0717847834514758,1.0,0.1553922040037464,Chr4,2413893.0,1,1,2413922,191,-0.03577902,down-in-warm
2_2071,2,0,2.071611810246384,1.0,0.1554147849573666,Chr2,19081595.0,1,1,19082029,1,-0.07765821,down-in-warm
2_846,85,13,1.9809768414456288,3.778560005315005e-12,0.1554328907623356,Chr2,7862361.0,53,32,7835532,1,0.03939584,up-in-warm
2_1034,1,0,2.073114917810663,1.0,0.1554901301518598,Chr2,10191939.0,1,0,10191939,142,0.44756833,up-in-warm
4_363,26,3,2.027447886477829,0.0021887611748319,0.1555819556848954,Chr4,4748008.5,19,7,4746579,1,0.044964585,up-in-warm
1_3916,7,1,2.060160135597792,0.06793465209301,0.1555973567606114,Chr1,23514309.0,5,2,23514309,1,0.14134373,up-in-warm
4_1122,6,2,2.061229656119847,0.001460447605,0.1557134910632609,Chr4,8075519.0,5,1,8075602,1,0.093287505,up-in-warm
4_686,8,3,2.0573100036210112,5.393332119790015e-05,0.1557151974198658,Chr4,6606963.0,6,2,6606963,1,0.22863029,up-in-warm
1_3226,3,1,2.0665030962173816,0.029701,0.1558130856683804,Chr1,22020391.0,2,1,22020391,1,0.06796783,up-in-warm
1_2336,2,0,2.0656875074407743,1.0,0.156189485760168,Chr1,17220992.0,2,0,17220753,1,0.19682556,up-in-warm
5_2927,1,0,2.066997813371742,1.0,0.1562915780825806,Chr5,24442009.0,1,0,24442009,579,0.42867696,up-in-warm
5_1719,3,0,2.0625729300318447,1.0,0.1563268112586552,Chr5,17346662.0,1,2,17346038,968,-0.12607664,down-in-warm
4_1450,1,0,2.066157779315749,1.0,0.1564018493921911,Chr4,9030966.0,1,0,9030966,1,0.5109589,up-in-warm
4_2785,1,0,2.066157779315749,1.0,0.1564018493921911,Chr4,15482183.0,1,0,15482183,97,0.5109589,up-in-warm
4_1424,1,0,2.066157779315749,1.0,0.1564018493921911,Chr4,9009436.0,1,0,9009436,1,0.5109589,up-in-warm
3_422,3,1,2.060048155980116,0.029701,0.1566574210875128,Chr3,3497483.0,2,1,3497483,147,0.18281628,up-in-warm
5_319,109,19,1.974140557491758,3.3869492759490952e-18,0.1566616266503797,Chr5,2434652.0,56,53,2586976,1,0.0019304941,up-in-warm
4_1944,1,0,2.063393468584202,1.0,0.1567650822360877,Chr4,10072376.0,1,0,10072376,2067,0.08661004,up-in-warm
5_3005,1,0,2.06277287839444,1.0,0.1568467045765866,Chr5,25203257.0,1,0,25203257,1,0.24132524,up-in-warm
1_2552,2,0,2.060155619973118,1.0,0.1569151649026511,Chr1,18765848.0,1,1,18765844,1,-0.22030939,down-in-warm
1_1014,2,1,2.058945097230493,0.0199,0.1570742579630231,Chr1,7824865.0,1,1,7824865,1,0.19826053,up-in-warm
3_2648,2,0,2.0587389394596416,1.0,0.1571013628352127,Chr3,17740340.0,2,0,17740340,1,0.3342856,up-in-warm
3_2638,1,0,2.0603807888850527,1.0,0.1571615827117297,Chr3,17711089.0,1,0,17711089,1,0.16626841,up-in-warm
2_362,3,1,2.054584175337878,0.029701,0.1573744838280921,Chr2,1056738.0,2,1,1057022,1,-0.1321787,down-in-warm
5_2347,1,0,2.058184978714965,1.0,0.1574509896672115,Chr5,20264585.0,1,0,20264585,753,0.4614024,up-in-warm
4_271,4,0,2.0514451548975186,1.0,0.1575167595133652,Chr4,2411227.0,3,1,2411227,1,0.024919325,up-in-warm
1_998,2,1,2.055565254302105,0.0199,0.1575190155505896,Chr1,7794854.5,1,1,7794885,1,0.2206526,up-in-warm
1_1543,1,0,2.0557598481805863,1.0,0.1577710277408722,Chr1,10250379.0,1,0,10250379,187,0.12614402,up-in-warm
1_3392,2,0,2.0504209464118923,1.0,0.1581975480473636,Chr1,22371793.5,1,1,22372617,146,-0.06226784,down-in-warm
1_4587,22,4,2.0123345412860862,6.332951307430326e-05,0.1582995974205551,Chr1,25859608.5,11,11,25850226,1,0.01041578,up-in-warm
5_2478,10,0,2.0325704583948982,1.0,0.158432976655046,Chr5,21910301.0,8,2,21905988,217,0.043063138,up-in-warm
4_425,1,0,2.049429101517943,1.0,0.1586084917908065,Chr4,5371378.0,1,0,5371378,156,0.18179826,up-in-warm
1_4042,1,0,2.049109200815803,1.0,0.1586508871467258,Chr1,23946294.0,1,0,23946294,1,0.026115512,up-in-warm
4_2533,13,3,2.024963325982455,0.0002653052947172,0.1586892481489041,Chr4,12263923.0,7,6,12263923,1,-0.06612024,down-in-warm
4_1902,11,3,2.026449534193304,0.000155372629155,0.158983712075807,Chr4,9954083.0,8,3,9954083,4688,0.087358385,up-in-warm
3_2977,3,0,2.040768841473961,1.0,0.1591971410866077,Chr3,19256516.0,3,0,19256516,499,0.19182424,up-in-warm
1_4899,20,4,2.0084124644417574,4.262092764244029e-05,0.159230982302136,Chr1,26871732.0,11,9,26880193,1308,0.10449054,up-in-warm
1_4480,2,0,2.0421647720850618,1.0,0.1592905384063969,Chr1,25271054.5,1,1,25271108,2705,0.049477786,up-in-warm
5_2009,5,2,2.0356654303638453,0.0009801496,0.1593257850525293,Chr5,18001688.0,5,0,18001688,708,0.17575124,up-in-warm
5_1959,38,4,1.980600172249467,0.0005626183754617,0.159387691312502,Chr5,17850508.0,25,13,17850508,1,0.0050890134,up-in-warm
1_4755,7,1,2.0306737106355084,0.06793465209301,0.1594514139127452,Chr1,26366601.0,5,2,26366176,5486,0.04803724,up-in-warm
4_1345,7,0,2.0301610918356725,1.0,0.159518964367833,Chr4,8728402.0,4,3,8728402,2041,-0.013665308,down-in-warm
1_3098,2,1,2.0399910359860973,0.0199,0.1595791280452869,Chr1,21731636.5,1,1,21731636,605,-0.010691468,down-in-warm
1_2896,1,0,2.0394999721617983,1.0,0.1599278290569827,Chr1,21311822.0,1,0,21311822,156,0.118235536,up-in-warm
5_1502,6,2,2.028152676584662,0.001460447605,0.1600498793361469,Chr5,16616821.0,3,3,16616821,1,0.059132706,up-in-warm
1_530,2,1,2.0362489559933694,0.0199,0.1600767353175225,Chr1,4188776.0,1,1,4188772,1,0.04238343,up-in-warm
2_1846,1,0,2.0382252042396125,1.0,0.1600977328245194,Chr2,17200595.0,1,0,17200595,1,0.1770823,up-in-warm
4_2673,13,1,2.013684736158984,0.1224789770010321,0.1601616425510919,Chr4,13711329.0,8,5,13711329,1,-0.013211389,down-in-warm
5_2850,1,0,2.0364924148408203,1.0,0.1603288718327258,Chr5,23832921.0,1,0,23832921,185,0.4426899,up-in-warm
2_1325,2,0,2.033540072309738,1.0,0.1604375845180572,Chr2,12343979.0,2,0,12343981,115,0.092855364,up-in-warm
1_2995,55,9,1.95297894193022,4.1987311992265485e-09,0.1605583738613129,Chr1,21469859.0,29,26,21469859,1,0.031052869,up-in-warm
5_66,132,19,1.955032711085175,1.403189918751087e-16,0.1605792394625076,Chr5,488356.0,69,63,488356,14827,0.0079014385,up-in-warm
5_1079,10,0,2.0162081435970154,1.0,0.1605794643028062,Chr5,15291181.0,9,1,15291231,599,0.081801936,up-in-warm
3_428,1,0,2.0328796250013226,1.0,0.1608114875221422,Chr3,3503660.0,1,0,3503660,1,0.11717317,up-in-warm
5_1510,1,0,2.032643038304724,1.0,0.1608431250883261,Chr5,16620693.0,1,0,16620693,96,0.25155437,up-in-warm
5_2134,163,22,1.9925719669092932,2.4272953385643817e-18,0.1608814023800531,Chr5,18642469.0,94,69,18674135,1,-0.0018330505,down-in-warm
5_2188,28,0,1.982084171209315,1.0,0.1609692514145901,Chr5,19004861.0,16,12,18997245,72,0.03561357,up-in-warm
5_1164,3,0,2.027203367216731,1.0,0.1610002343352037,Chr5,15409026.0,3,0,15408928,246,0.18119675,up-in-warm
2_1754,2,0,2.028643832535211,1.0,0.1610911578950122,Chr2,16917355.0,1,1,16917355,393,-0.16177621,down-in-warm
4_47,2,0,2.027758594254315,1.0,0.1612095089059562,Chr4,365108.0,2,0,365083,1,0.12967007,up-in-warm
2_930,135,16,1.9516600899562893,7.503693448423164e-13,0.1612787254591994,Chr2,8908622.0,78,57,8891735,1,0.0053907526,up-in-warm
5_827,11,5,2.0058831208308647,4.39389263361612e-08,0.1616867591100492,Chr5,9823564.0,10,1,9823564,1,0.0678902,up-in-warm
3_2265,6,0,2.014614559425562,1.0,0.1618472831000963,Chr3,16973334.0,5,1,16973603,630,-0.020719016,down-in-warm
4_1549,7,1,2.0094345813549497,0.06793465209301,0.1622658919477814,Chr4,9174497.0,5,2,9174427,1,0.037917715,up-in-warm
5_3058,2,0,2.0191218005914657,1.0,0.1623671717232835,Chr5,26277487.5,2,0,26277525,289,0.054029495,up-in-warm
1_3912,6,1,2.010639156207649,0.058519850599,0.162377570552495,Chr1,23494064.0,4,2,23494200,1,0.043489736,up-in-warm
4_1140,5,2,2.012467027753625,0.0009801496,0.1624094125071311,Chr4,8084062.0,4,1,8086234,376,0.12955633,up-in-warm
5_1587,1,0,2.019684209828397,1.0,0.1625822513414752,Chr5,16710761.0,1,0,16710761,56,0.25006357,up-in-warm
3_799,1,0,2.0167922888937118,1.0,0.1629720222255629,Chr3,8287173.0,1,0,8287173,213,0.07377312,up-in-warm
4_2615,2,0,2.014452974385033,1.0,0.1629952217409598,Chr4,13103414.0,2,0,13107143,174,0.14743303,up-in-warm
2_702,14,3,1.989564556822469,0.0003351416785493,0.1630904074990344,Chr2,6308328.0,10,4,6306194,1587,0.10098306,up-in-warm
4_58,51,10,1.9355005902588152,8.792115340684702e-11,0.1632004142168437,Chr4,425794.0,29,22,425929,805,0.04360144,up-in-warm
1_4873,1,0,2.0144398314130507,1.0,0.1632895323379037,Chr1,26708723.0,1,0,26708723,407,0.076031305,up-in-warm
1_2715,118,16,1.9170958802394404,8.890936970009694e-14,0.1636779257987042,Chr1,19536809.0,59,59,19536713,3911,0.003221666,up-in-warm
3_2003,2,0,2.007712994802682,1.0,0.1639046648568325,Chr3,16569978.5,2,0,16570000,1,0.24548723,up-in-warm
1_70,6,1,1.999202235936825,0.058519850599,0.1639094648007251,Chr1,463764.0,4,2,463764,1,-0.05024861,down-in-warm
5_1090,2,0,2.004772812441222,1.0,0.1643024208881056,Chr5,15309221.0,2,0,15309223,391,0.16117573,up-in-warm
5_72,1,0,2.0058322367653703,1.0,0.1644547185768512,Chr5,522143.0,1,0,522143,73,0.08507653,up-in-warm
2_740,1,0,2.005806752042872,1.0,0.1644581763555757,Chr2,6816850.0,1,0,6816850,549,0.0817566,up-in-warm
3_1887,9,1,1.9889370655061556,0.0864827525163591,0.1644659381346697,Chr3,16366262.0,6,3,16366262,1,0.05541403,up-in-warm
5_398,6,2,1.9942799471923407,0.001460447605,0.1645716476897911,Chr5,3836656.0,4,2,3833417,1,-0.020950064,down-in-warm
1_3794,37,5,1.9403960291228208,3.338325944815133e-05,0.1646696253814175,Chr1,23188556.0,20,17,23185490,1,0.023994677,up-in-warm
3_1382,1,0,2.0038329679640654,1.0,0.1647261234362289,Chr3,11034063.0,1,0,11034063,1,0.027491096,up-in-warm
1_3256,6,2,1.992625588863488,0.001460447605,0.1647945929837291,Chr1,22078556.0,5,1,22078558,113,0.101869546,up-in-warm
1_2349,34,8,1.943496200376045,1.4399571491143662e-09,0.1648058194167299,Chr1,17268598.0,19,15,17268598,5221,0.01585472,up-in-warm
1_13,1,0,2.003187899370845,1.0,0.1648137547089452,Chr1,108924.0,1,0,108924,56,0.028791122,up-in-warm
1_4185,28,2,1.9522994417019583,0.0318247527791782,0.1648253941136033,Chr1,24346848.0,18,10,24347391,1,0.040830135,up-in-warm
1_547,13,2,1.9782054189132785,0.0072489436779352,0.1648514319849535,Chr1,4382007.0,7,6,4382007,1,-0.020926598,down-in-warm
1_1889,12,3,1.9796057250165984,0.0002056160777666,0.1649220959799168,Chr1,11558618.0,8,4,11558618,318,0.11204774,up-in-warm
5_722,3,0,1.9979316626665145,1.0,0.1649361946674823,Chr5,8439135.0,2,1,8439135,1,0.12722096,up-in-warm
5_2955,66,11,1.9081380498566165,6.478367498112051e-11,0.1650465480856939,Chr5,24723468.0,43,23,24744723,1,0.04140983,up-in-warm
1_35,4,1,1.991149318302465,0.03940399,0.1655648184880582,Chr1,179161.0,4,0,179161,1,0.14695214,up-in-warm
2_1635,1,0,1.9965972117232955,1.0,0.1657108162767206,Chr2,16120126.0,1,0,16120126,1,0.09676348,up-in-warm
5_3028,107,12,1.8937849601541132,1.0295922384421294e-09,0.1658361946888912,Chr5,25924451.0,54,53,25924451,1,-0.05601406,down-in-warm
3_3154,99,9,1.8922162734398331,7.69913409026353e-07,0.1658376269256927,Chr3,21436063.0,54,45,21464906,1,0.008490619,up-in-warm
5_1019,4,0,1.9881334940648137,1.0,0.1659742238913157,Chr5,14975835.0,3,1,14975835,1,0.09901881,up-in-warm
1_4240,21,4,1.9513114542985448,5.223048004701707e-05,0.1664795705750594,Chr1,24450197.0,9,12,24450197,1,0.009200809,up-in-warm
1_924,2,1,1.9883936441817711,0.0199,0.1665296838277312,Chr1,7671584.0,1,1,7671851,2339,0.039618794,up-in-warm
3_1367,1,0,1.9894963707585287,1.0,0.1666808412027116,Chr3,10899011.0,1,0,10899011,1,0.17206277,up-in-warm
4_1460,1,0,1.9883626723290029,1.0,0.1668360509349398,Chr4,9038210.0,1,0,9038210,1,0.1801766,up-in-warm
5_1303,1,0,1.9877796982157403,1.0,0.166915899678598,Chr5,16093126.0,1,0,16093126,1,0.15950754,up-in-warm
3_2360,1,0,1.9877357760019485,1.0,0.1669219166106295,Chr3,17201345.0,1,0,17201345,94,0.18410929,up-in-warm
4_2817,10,2,1.9682565297245695,0.0042662002428314,0.1669788676796318,Chr4,16385777.0,6,4,16385922,2,0.007179258,up-in-warm
4_1687,1,0,1.9867994464527412,1.0,0.1670502182707447,Chr4,9448136.0,1,0,9448136,1,0.16297516,up-in-warm
2_758,76,7,1.88299788309412,1.1957279375949134e-05,0.1674527186825825,Chr2,6935083.5,41,35,6920815,1,-0.0015707231,down-in-warm
3_2407,5,0,1.9745977869350688,1.0,0.1675260373402064,Chr3,17250284.0,4,1,17249792,1,0.11141189,up-in-warm
5_2922,144,25,1.905237435968064,2.0349662411721045e-23,0.1675681157131586,Chr5,24158479.0,81,63,24285414,207,0.00626084,up-in-warm
2_108,64,9,1.8880419945610083,1.6771598483512612e-08,0.167725341476099,Chr2,328875.0,35,29,335979,60,-0.006210912,down-in-warm
5_1444,51,7,1.8982261223593688,7.873993231630264e-07,0.1679182697091336,Chr5,16503236.0,26,25,16503236,1,-0.03521161,down-in-warm
5_685,57,10,1.8903397123829244,2.8134413700619474e-10,0.1681692405765685,Chr5,8137981.0,31,26,8124112,1,0.032149073,up-in-warm
4_159,54,8,1.8914460822321209,6.907441545728043e-08,0.1683919876763228,Chr4,1353800.0,28,26,1350530,1,0.02048252,up-in-warm
4_2577,6,0,1.965943405621737,1.0,0.1684173509088924,Chr4,12765698.0,3,3,12765698,1,0.07207007,up-in-warm
1_4233,17,3,1.9413220394131163,0.0006121919068227,0.16878085418175,Chr1,24443211.0,11,6,24443211,1,0.06543232,up-in-warm
5_3041,2,1,1.9719588286270244,0.0199,0.1687840091964443,Chr5,26251946.0,1,1,26251946,1,-0.047093425,down-in-warm
3_1659,3,0,1.9675326648227,1.0,0.1690891280871991,Chr3,15213515.0,2,1,15213515,1,0.083764695,up-in-warm
5_747,92,13,1.8646978023063956,1.0700215511204288e-11,0.1691411925149417,Chr5,8825430.0,48,44,8825430,790,-0.030162694,down-in-warm
1_4413,1,0,1.9675322995371896,1.0,0.1697044318348961,Chr1,24929222.0,1,0,24929222,195,0.12514678,up-in-warm
5_447,89,15,1.8604364487995049,1.9026203219388968e-14,0.1697108609675703,Chr5,5045581.0,62,27,5065976,1,0.061608244,up-in-warm
1_1246,1,0,1.9671699771441933,1.0,0.1697546025558061,Chr1,8955165.0,1,0,8955165,106,0.18881778,up-in-warm
5_2131,306,47,2.374736236111902,4.9160858672909105e-40,0.169975907936043,Chr5,18582004.0,167,139,18521215,1,0.00989001,up-in-warm
3_1164,3,1,1.9605217582354408,0.029701,0.1700563653117821,Chr3,10103499.0,2,1,10104471,338,0.2629108,up-in-warm
1_1772,3,2,1.9596760343362365,0.000298,0.170173282117972,Chr1,11357965.0,2,1,11357965,53,0.17120795,up-in-warm
2_1971,8,3,1.9465497328388932,5.393332119790015e-05,0.1704968893872133,Chr2,18467423.0,7,1,18457002,1,0.12854029,up-in-warm
1_3904,13,1,1.9361493621761603,0.1224789770010321,0.1705245800768341,Chr1,23481229.0,8,5,23481229,1,-0.037737194,down-in-warm
5_1468,1,0,1.9605251102086207,1.0,0.1706764027209304,Chr5,16568695.0,1,0,16568695,203,0.17131333,up-in-warm
1_751,6,1,1.9472324485803956,0.058519850599,0.1709881359726437,Chr1,6995410.5,6,0,6990112,1,0.18979752,up-in-warm
1_1787,1,0,1.9563306655404653,1.0,0.1712599178732534,Chr1,11373647.0,1,0,11373647,1,0.025892217,up-in-warm
1_2723,1,0,1.9563306655404653,1.0,0.1712599178732534,Chr1,19580348.0,1,0,19580348,1,0.025892217,up-in-warm
1_3113,1,0,1.9563306655404653,1.0,0.1712599178732534,Chr1,21852242.0,1,0,21852242,1,0.025892217,up-in-warm
1_4989,1,0,1.9563306655404653,1.0,0.1712599178732534,Chr1,27770509.0,1,0,27770509,1,0.025892217,up-in-warm
4_407,52,3,1.8708376443197627,0.0153526257336591,0.1713004145722563,Chr4,5302769.0,29,23,5301566,1,-0.056776486,down-in-warm
2_559,7,2,1.9423330150834996,0.00203104163494,0.1713688913971582,Chr2,2331303.0,3,4,2331303,1090,-0.117798045,down-in-warm
5_1527,4,0,1.9480660751422327,1.0,0.1714754728590631,Chr5,16644696.0,3,1,16644463,1,0.04977864,up-in-warm
2_587,55,7,1.866111330121768,1.3327699247817086e-06,0.1715097691173709,Chr2,2851465.0,33,22,2846957,1,0.06318828,up-in-warm
2_2,1,0,1.9522424541151893,1.0,0.1718298801984766,Chr2,106139.0,1,0,106139,1,0.12973665,up-in-warm
5_147,2,0,1.9487277074869676,1.0,0.1720038536854654,Chr5,952682.5,2,0,951577,78,0.11487672,up-in-warm
2_974,2,0,1.9482107895091387,1.0,0.1720759418878108,Chr2,9888835.0,1,1,9888746,57,0.0061434116,up-in-warm
3_335,4,0,1.9432608980140609,1.0,0.1721429614712366,Chr3,3051583.0,3,1,3051583,1,-0.006181811,down-in-warm
4_892,5,1,1.940021184539908,0.0490099501,0.1722874810376193,Chr4,7676155.0,4,1,7676155,1,0.10461867,up-in-warm
2_1673,7,2,1.932597416543052,0.00203104163494,0.1727162341272647,Chr2,16271845.0,6,1,16271768,1,0.13938399,up-in-warm
3_413,2,0,1.9414484821753712,1.0,0.1730207736689675,Chr3,3471616.5,2,0,3471617,1,0.25820115,up-in-warm
4_226,13,1,1.917776541911182,0.1224789770010321,0.1730417551676557,Chr4,2119361.0,8,5,2119361,272,-0.017652297,down-in-warm
2_690,1,0,1.9419309335813677,1.0,0.173272845562971,Chr2,6273824.0,1,0,6273824,287,0.19603266,up-in-warm
4_1984,1,0,1.9412776084362653,1.0,0.1733645292375011,Chr4,10145357.0,1,0,10145357,1,0.21549405,up-in-warm
2_1793,5,1,1.9322694223536656,0.0490099501,0.1733666886500791,Chr2,17070372.0,1,4,17070372,1,-0.2942633,down-in-warm
5_2368,1,0,1.9410851828021864,1.0,0.1733915389664952,Chr5,20677017.0,1,0,20677017,109,0.09848542,up-in-warm
2_1517,5,0,1.9318444031168032,1.0,0.1734259844145516,Chr2,14966680.0,4,1,14966680,1,0.040825974,up-in-warm
2_1368,51,13,1.8530334116434288,3.3421333560650308e-15,0.1737548801241926,Chr2,12753144.0,31,20,12740586,1,0.102311194,up-in-warm
1_367,1,0,1.9370737898665864,1.0,0.173955206049064,Chr1,3025648.0,1,0,3025648,72,0.2674453,up-in-warm
1_4580,2,1,1.934745406952415,0.0199,0.1739605847590106,Chr1,25826258.0,2,0,25826348,61,0.3952439,up-in-warm
1_2511,10,3,1.9148994742320244,0.0001138491179057,0.1742902856502928,Chr1,18641915.0,7,3,18643029,1,0.17024098,up-in-warm
3_2403,1,0,1.933193785808301,1.0,0.1745015180112855,Chr3,17244847.0,1,0,17244847,54,0.042211145,up-in-warm
2_799,26,2,1.8826515823009784,0.0277233007510665,0.1745321734259994,Chr2,7259857.0,13,13,7259874,1,0.00071371347,up-in-warm
4_1848,25,3,1.883169860017653,0.0019506768897388,0.1746968866498601,Chr4,9837505.0,10,15,9837505,1,-0.100129776,down-in-warm
3_1835,1,0,1.930237961017104,1.0,0.1749184342309568,Chr3,16151367.0,1,0,16151367,60,0.07350125,up-in-warm
5_408,40,8,1.8579217710488116,5.782125839524193e-09,0.1749309029985045,Chr5,4165000.0,25,15,4186729,1,0.07209887,up-in-warm
4_2339,1,0,1.9276285908452075,1.0,0.1752870082214992,Chr4,11145851.0,1,0,11145851,1,0.47651005,up-in-warm
4_2085,24,2,1.8775682676492664,0.0238544311183037,0.1757008498692287,Chr4,10340398.0,12,12,10340398,1,0.025241993,up-in-warm
4_325,20,3,1.883889300888288,0.0010035761681001,0.1758354796114796,Chr4,2779917.0,12,8,2779917,59,0.0868354,up-in-warm
4_467,2,0,1.921320646831552,1.0,0.1758525554317591,Chr4,5728971.0,1,1,5729171,89,0.031363823,up-in-warm
1_4006,2,0,1.919565550062018,1.0,0.1761008634928558,Chr1,23821079.0,2,0,23821079,1,0.25457156,up-in-warm
2_1721,4,0,1.9149161166322115,1.0,0.1761140199273771,Chr2,16805037.0,3,1,16800947,1,-0.056299996,down-in-warm
5_2120,80,8,1.8110934866945612,1.528179534937612e-06,0.1762022163799751,Chr5,18434603.0,35,45,18443240,1,-0.01868777,down-in-warm
3_581,3,1,1.916280287932824,0.029701,0.1762415658498927,Chr3,6267869.0,3,0,6266833,1,0.16298673,up-in-warm
4_2644,1,0,1.9207405238579764,1.0,0.1762623125932743,Chr4,13510477.0,1,0,13510477,60,0.1832554,up-in-warm
1_1811,1,0,1.9203290753652216,1.0,0.1763206794471734,Chr1,11411778.0,1,0,11411778,59,0.139712,up-in-warm
3_2406,2,0,1.9172830100066076,1.0,0.1764241251722332,Chr3,17248518.5,2,0,17247926,1,0.28794906,up-in-warm
