block,SNPs,hits,Z,top_candidate_p,Z_pVal,chrom,mid_pos,n_up,n_dn,lead_pos,lead_ref,mean_beta,dir
1_3830,3,1,1.9587596914119407,0.029701,0.237245730552317,Chr1,23267839.0,3,0,23267723,1,0.1030756,up-in-warm
3_539,93,9,4.009894304481599,4.5143686347051386e-07,0.2381296373975604,Chr3,5363417.0,52,41,5354316,1,0.028363103,up-in-warm
1_1801,18,1,2.347473751694196,0.1654862385499125,0.2382738966062495,Chr1,11389916.0,3,15,11389916,1,-0.035679415,down-in-warm
3_899,107,9,4.262175872319432,1.484423393519176e-06,0.2384546560044012,Chr3,8867018.0,51,56,8895033,1,0.012506166,up-in-warm
5_2257,31,4,2.6701330530276177,0.0002535490128358,0.2386420955878794,Chr5,19743208.0,14,17,19744123,1,-0.00349224,down-in-warm
4_168,1,0,1.8984982354684852,1.0,0.2386880393427871,Chr4,1534177.0,1,0,1534177,52,0.06949208,up-in-warm
4_802,131,16,4.655086889675898,4.675672296754125e-13,0.2386993293198981,Chr4,7275527.0,72,59,7275395,1,0.0060873823,up-in-warm
2_404,35,2,2.7657579380717325,0.0478586754551283,0.2388772581811014,Chr2,1145111.0,20,15,1146234,1,0.017795112,up-in-warm
1_167,3,0,1.951000283056619,1.0,0.2390204953294891,Chr1,1030177.0,2,1,1030177,54,0.00747506,up-in-warm
4_74,197,16,5.468722077560509,2.3882643930649157e-10,0.239140720276398,Chr4,557603.0,108,89,553482,3423,0.015764885,up-in-warm
1_1587,10,2,2.136355071101957,0.0042662002428314,0.2391596567626486,Chr1,10874911.0,5,5,10874024,1,0.008443807,up-in-warm
4_660,64,2,3.4223877580207294,0.1346239649831652,0.239163972347848,Chr4,6489992.0,32,32,6489992,1,0.010103351,up-in-warm
1_7,1,0,1.8963031348300563,1.0,0.2391934198848038,Chr1,55284.0,1,0,55284,78,0.16659814,up-in-warm
5_2925,13,5,2.213412937873623,1.2037294519127428e-07,0.2394482551099973,Chr5,24422668.0,10,3,24422668,1,0.078592725,up-in-warm
1_3545,123,9,4.524267318257598,4.721590662853807e-06,0.239657758097105,Chr1,22611926.0,74,49,22607488,62,0.022936344,up-in-warm
2_702,15,0,2.263966489492462,1.0,0.2397207022198869,Chr2,6308509.0,8,7,6310724,68,0.06564399,up-in-warm
1_4567,6,0,2.0281030768665573,1.0,0.2397358273793851,Chr1,25656364.0,3,3,25656364,1,0.018269308,up-in-warm
5_90,8,0,2.080773358759893,1.0,0.2398174926366924,Chr5,725153.0,8,0,725424,1093,0.1942261,up-in-warm
1_2874,1,0,1.8900726976982896,1.0,0.2406310404578682,Chr1,21051568.0,1,0,21051568,1,0.3214422,up-in-warm
1_3059,1,0,1.8900726976982896,1.0,0.2406310404578682,Chr1,21706639.0,1,0,21706639,1,0.3214422,up-in-warm
1_2306,1,0,1.8900726976982896,1.0,0.2406310404578682,Chr1,17169567.0,1,0,17169567,1,0.3214422,up-in-warm
1_5070,1,0,1.8900726976982896,1.0,0.2406310404578682,Chr1,28775252.0,1,0,28775252,1,0.3214422,up-in-warm
1_380,1,0,1.8900726976982896,1.0,0.2406310404578682,Chr1,3069084.0,1,0,3069084,1,0.3214422,up-in-warm
1_1547,1,0,1.8900726976982896,1.0,0.2406310404578682,Chr1,10262253.0,1,0,10262253,1,0.3214422,up-in-warm
5_1888,12,1,2.181716651552147,0.1136151282838708,0.2407252391037901,Chr5,17608542.0,9,3,17608678,1,0.09362782,up-in-warm
1_228,1,0,1.8894978245521143,1.0,0.2407639241728105,Chr1,1891869.0,1,0,1891869,1,0.32405555,up-in-warm
4_2802,316,41,5.934839462658463,4.107923744906614e-32,0.2411390363279405,Chr4,15698652.0,184,132,15861922,1,0.024608318,up-in-warm
1_519,1,0,1.8875901012639429,1.0,0.2412051863390768,Chr1,4058791.0,1,0,4058791,113,0.3212056,up-in-warm
5_978,4,0,1.9676637130724737,1.0,0.2413531263413539,Chr5,14857436.0,3,1,14857436,1,-0.04307322,down-in-warm
4_1642,1,0,1.8863548387229847,1.0,0.2414911405912601,Chr4,9384928.0,1,0,9384928,76,0.05926393,up-in-warm
1_4361,4,0,1.9666386577059976,1.0,0.2415888173543313,Chr1,24722088.0,3,1,24722066,193,0.076745644,up-in-warm
3_3053,1,0,1.8855478543007071,1.0,0.241678050973191,Chr3,19835043.0,1,0,19835043,59,0.03690038,up-in-warm
5_2592,38,1,2.8237715887448327,0.317445404989613,0.2417706888823485,Chr5,22310227.0,20,18,22310557,1,0.01644336,up-in-warm
5_398,6,2,2.0187292181543066,0.001460447605,0.241877953823374,Chr5,3836656.0,4,2,3833417,1,0.048468936,up-in-warm
5_80,45,7,2.986075581458768,3.252422962902119e-07,0.2420654281186149,Chr5,679707.0,26,19,679707,1,0.046283808,up-in-warm
1_1625,1,0,1.8825327762132311,1.0,0.2423770851455879,Chr1,10959419.0,1,0,10959419,56,0.32599822,up-in-warm
3_2942,1,0,1.8823039832461887,1.0,0.2424301745913806,Chr3,19060233.0,1,0,19060233,1,0.036780596,up-in-warm
5_483,40,4,2.867875025235209,0.0006856064270094,0.2424353831894459,Chr5,5784088.5,28,12,5803733,1,0.040547226,up-in-warm
3_2733,2,0,1.9090311587825224,1.0,0.2424894947116018,Chr3,18479716.0,1,1,18479855,1,0.009493917,up-in-warm
4_1539,2,0,1.9074777413842656,1.0,0.2428493153101487,Chr4,9137575.5,2,0,9137508,129,0.10248749,up-in-warm
4_3014,7,1,2.040104655979711,0.06793465209301,0.2430595133267956,Chr4,17996261.0,5,2,17996261,1,0.047343332,up-in-warm
4_2518,2,0,1.9063388905248608,1.0,0.2431132926299515,Chr4,12132632.5,1,1,12132833,1852,0.03726478,up-in-warm
1_4015,5,0,1.986720814727441,1.0,0.2431148929417015,Chr1,23827428.0,3,2,23827992,1,0.03936158,up-in-warm
1_2786,101,7,4.130663173169143,7.571816939746557e-05,0.2432052726689537,Chr1,19740762.0,57,44,19753236,67,0.029039187,up-in-warm
3_2867,4,0,1.9594587123747749,1.0,0.2432432003549176,Chr3,18877694.0,1,3,18878391,4,0.006266035,up-in-warm
1_256,3,0,1.9304695471139013,1.0,0.2437511854944497,Chr1,2493527.0,1,2,2493527,168,-0.047245163,down-in-warm
5_2222,1,0,1.8748633153233236,1.0,0.2441601467672329,Chr5,19256183.0,1,0,19256183,60,0.06664111,up-in-warm
4_1650,23,3,2.4466674260902725,0.001524565696366,0.2443025870576989,Chr4,9391077.0,14,9,9391077,1,-0.0022915197,down-in-warm
3_513,82,9,3.766187699482465,1.518110955247104e-07,0.2443882381202511,Chr3,4746730.0,37,45,4745864,1,0.012104017,up-in-warm
4_614,4,0,1.9544341853269265,1.0,0.2444045702428335,Chr4,6391575.0,0,4,6391101,1,-0.10979922,down-in-warm
3_1414,1,0,1.8701919730099097,1.0,0.2452496365009338,Chr3,11244702.0,1,0,11244702,305,0.16479777,up-in-warm
3_577,87,7,3.856940865810476,2.904587479522312e-05,0.2457096461908156,Chr3,6187105.0,49,38,6200528,1,0.03548832,up-in-warm
1_2736,2,0,1.895123890833856,1.0,0.2457211158836602,Chr1,19603159.0,2,0,19603159,354,0.07507932,up-in-warm
1_1494,5,0,1.9752458172716103,1.0,0.245764648555947,Chr1,9848581.0,2,3,9848581,1,-0.029805401,down-in-warm
3_3004,20,1,2.3639606605534365,0.1820930624027693,0.2459162240427983,Chr3,19526397.5,13,7,19510161,1,0.029199505,up-in-warm
2_433,18,0,2.313039209797614,1.0,0.2459557400656645,Chr2,1176794.0,9,9,1176775,957,-0.0064713745,down-in-warm
5_649,12,0,2.1582330126870986,1.0,0.2460494431615207,Chr5,8024937.0,3,9,8024937,1,-0.020696385,down-in-warm
3_3102,4,0,1.9463001844783747,1.0,0.2462909806704963,Chr3,20555466.5,2,2,20553299,79,0.055815753,up-in-warm
4_893,2,0,1.8911385693540952,1.0,0.2466514266081141,Chr4,7677589.0,0,2,7677589,1,-0.088954486,down-in-warm
2_546,1,0,1.863890522042468,1.0,0.2467234450024426,Chr2,2292048.0,0,1,2292048,436,-0.062395442,down-in-warm
3_208,6,1,1.994076691552058,0.058519850599,0.2475608122187238,Chr3,2005588.0,5,1,2005588,1,0.0936608,up-in-warm
4_1239,2,1,1.8872162586737733,0.0199,0.2475688671198757,Chr4,8396670.5,2,0,8396936,225,0.109645456,up-in-warm
4_2166,16,1,2.254282211174901,0.1485422289051245,0.247688247137453,Chr4,10664645.0,7,9,10665106,1,-0.0070643914,down-in-warm
5_890,104,15,4.160963657779554,2.0660647371058491e-13,0.2476952700804904,Chr5,10514171.5,55,49,10524865,2686,0.022206562,up-in-warm
3_1589,2,0,1.88666667467236,1.0,0.2476975619627587,Chr3,14936867.5,1,1,14936680,65,0.15196909,up-in-warm
4_408,1,0,1.857658537695662,1.0,0.2481856577860739,Chr4,5310207.0,0,1,5310207,348,-0.090233505,down-in-warm
4_1204,2,0,1.8833376589068815,1.0,0.2484778730933581,Chr4,8204599.0,2,0,8204599,1,0.12334189,up-in-warm
1_356,1,0,1.855519704965712,1.0,0.2486885560672105,Chr1,2943449.0,1,0,2943449,1034,0.16135083,up-in-warm
4_2865,11,3,2.1201368793478017,0.000155372629155,0.2488118603878395,Chr4,16891391.0,10,1,16892399,1,0.042644933,up-in-warm
3_1367,1,0,1.854688037485569,1.0,0.2488842503581401,Chr3,10899011.0,1,0,10899011,1,0.11434554,up-in-warm
1_3479,1,0,1.8529831069286973,1.0,0.2492856826459144,Chr1,22564544.0,1,0,22564544,1,0.16477269,up-in-warm
4_1244,1,0,1.8529126476670383,1.0,0.2493022799473969,Chr4,8425579.0,1,0,8425579,74,0.08387832,up-in-warm
2_1646,13,1,2.168334991451591,0.1224789770010321,0.2496712566501434,Chr2,16180237.0,3,10,16184127,62,-0.03054374,down-in-warm
3_1887,9,0,2.063637600033863,1.0,0.2497808097899743,Chr3,16366262.0,4,5,16366266,338,0.034133967,up-in-warm
1_2592,1,0,1.8508160587623816,1.0,0.2497964187052379,Chr1,18943407.0,1,0,18943407,1,0.029095134,up-in-warm
5_994,3,0,1.9042492068890384,1.0,0.2498656285502999,Chr5,14926506.0,2,1,14926420,361,0.00029341807,up-in-warm
1_2311,8,1,2.034729560728485,0.0772553055720799,0.2503909534877329,Chr1,17176890.0,7,1,17176890,1,0.062463056,up-in-warm
5_884,13,1,2.165156487695877,0.1224789770010321,0.2504007413840532,Chr5,10400733.0,8,5,10411596,817,0.032748915,up-in-warm
3_700,6,0,1.9808141528029763,1.0,0.2506473245310527,Chr3,7819247.0,6,0,7819247,1,0.0700624,up-in-warm
1_1194,15,1,2.215415968479997,0.1399416453587116,0.2506978330013613,Chr1,8621568.0,10,5,8621568,1,0.0354537,up-in-warm
3_1121,57,3,3.214528223657372,0.0195955060393134,0.2507884293663912,Chr3,9772191.0,31,26,9774443,1,0.015639132,up-in-warm
3_1262,15,0,2.21380317643885,1.0,0.2510669941749974,Chr3,10504237.0,10,5,10504237,1,0.037039652,up-in-warm
2_1963,1,0,1.844765253161962,1.0,0.251225425931279,Chr2,18365122.0,1,0,18365122,1,0.17362219,up-in-warm
2_512,342,38,5.805444839499804,2.269015934687933e-27,0.2512349856738217,Chr2,1687747.0,208,134,1682490,1,0.027574163,up-in-warm
1_1418,2,0,1.8710250119736815,1.0,0.2513752650305668,Chr1,9454661.0,1,1,9455146,1,-0.02488136,down-in-warm
5_2603,4,0,1.924217729932929,1.0,0.2514513852194312,Chr5,22335068.0,0,4,22335061,515,-0.051600732,down-in-warm
4_1970,1,0,1.843186673136224,1.0,0.2515989459311278,Chr4,10119671.0,1,0,10119671,497,0.12716854,up-in-warm
3_1412,65,2,3.3806649370380795,0.1380217604580778,0.2520894409752567,Chr3,11204428.0,23,42,11201278,1986,-0.009525805,down-in-warm
1_2443,19,2,2.311172221527171,0.0152737614888966,0.2521220753362498,Chr1,17882941.0,7,12,17882920,85,0.0047271126,up-in-warm
1_1388,5,2,1.9478209606657404,0.0009801496,0.2521597794843544,Chr1,9393573.0,4,1,9393573,1,0.049188565,up-in-warm
1_1020,1,0,1.8403440641515816,1.0,0.2522722966541391,Chr1,7828444.0,1,0,7828444,375,0.315169,up-in-warm
5_2097,9,2,2.0528185627776265,0.0034357300178462,0.252291661279085,Chr5,18239187.0,6,3,18239157,1,0.03073541,up-in-warm
1_4043,1,0,1.8401519779776396,1.0,0.2523178318362626,Chr1,23946966.0,1,0,23946966,1,0.15768155,up-in-warm
2_903,2,0,1.8665195606021208,1.0,0.2524399262116864,Chr2,8379693.0,1,1,8379694,2779,-0.008605266,down-in-warm
3_2276,3,0,1.893308886531528,1.0,0.2524407191564413,Chr3,17003230.0,2,1,17003230,1,0.04024785,up-in-warm
1_1541,1,0,1.838109225808806,1.0,0.2528023464534161,Chr1,10247230.0,0,1,10247230,1,-0.14796229,down-in-warm
1_3009,2,0,1.8648311811794396,1.0,0.2528395101588985,Chr1,21605084.5,2,0,21605569,55,0.2037293,up-in-warm
3_1036,5,0,1.943849796488167,1.0,0.2530930259182185,Chr3,9290245.0,4,1,9290245,42,0.076750085,up-in-warm
1_3428,12,0,2.1275374268093388,1.0,0.2531028956641022,Chr1,22414681.0,3,9,22414681,1,-0.0078722155,down-in-warm
3_1180,2,0,1.863698062250832,1.0,0.2531078687817515,Chr3,10133118.0,2,0,10133118,1,0.090109326,up-in-warm
4_1450,1,0,1.836631634309678,1.0,0.2531531172619895,Chr4,9030966.0,1,0,9030966,1,0.07016955,up-in-warm
4_2785,1,0,1.836631634309678,1.0,0.2531531172619895,Chr4,15482183.0,1,0,15482183,97,0.07016955,up-in-warm
4_1424,1,0,1.836631634309678,1.0,0.2531531172619895,Chr4,9009436.0,1,0,9009436,1,0.07016955,up-in-warm
4_2908,1,0,1.836630645991244,1.0,0.2531533519681268,Chr4,17225564.0,1,0,17225564,126,0.107514754,up-in-warm
5_2725,6,0,1.9695362469365152,1.0,0.2532879137240291,Chr5,23058754.5,4,2,23058132,67,0.013885416,up-in-warm
3_195,1,0,1.83256168828369,1.0,0.2541206185520352,Chr3,1956535.0,1,0,1956535,1,0.11926636,up-in-warm
3_1285,2,0,1.8586318441650795,1.0,0.2543095405007751,Chr3,10623530.5,1,1,10623542,62,0.06556475,up-in-warm
1_766,1,0,1.8316843608735525,1.0,0.254329429273802,Chr1,7057548.0,0,1,7057548,59,-0.12056625,down-in-warm
1_5133,23,2,2.3985831005964906,0.0220106807623639,0.2550908855812199,Chr1,29386630.0,12,11,29386547,1,-0.011942694,down-in-warm
2_736,205,18,5.446924918609286,5.0168424608589335e-12,0.2552757198430628,Chr2,6806786.0,121,84,6806786,1630,0.01774763,up-in-warm
5_821,12,1,2.116457034466145,0.1136151282838708,0.2556749087698748,Chr5,9760425.0,4,8,9760167,164,0.003114608,up-in-warm
5_567,5,0,1.932476665679423,1.0,0.2557757971836665,Chr5,7370952.0,3,2,7370952,1,0.04976421,up-in-warm
1_4563,3,0,1.879183390049064,1.0,0.2557860973580217,Chr1,25521076.0,3,0,25527824,72,0.03777423,up-in-warm
5_680,2,0,1.852032464948876,1.0,0.25587934120595,Chr5,8092146.5,2,0,8092610,59,0.05656699,up-in-warm
1_2908,9,2,2.036023457754362,0.0034357300178462,0.2562156280156115,Chr1,21340317.0,6,3,21340318,2213,0.04503659,up-in-warm
4_2754,14,2,2.1653770955240104,0.0084012440111661,0.256304584365868,Chr4,15288099.0,5,9,15288043,378,-0.0036906865,down-in-warm
2_1161,2,0,1.8485892946713305,1.0,0.2567003744372236,Chr2,10460172.0,2,0,10461920,58,0.19227931,up-in-warm
5_1306,9,0,2.0322179130652334,1.0,0.2571091473585706,Chr5,16099684.0,4,5,16099684,1,0.016592095,up-in-warm
5_2943,51,7,3.051852477568286,7.873993231630264e-07,0.2571233683887229,Chr5,24586631.0,33,18,24586631,427,0.051212423,up-in-warm
1_5155,1,0,1.8181334797447244,1.0,0.2575660319781894,Chr1,29781583.0,1,0,29781583,1,0.15121406,up-in-warm
1_3994,8,1,2.0022123658485325,0.0772553055720799,0.2580044401734265,Chr1,23795976.0,6,2,23795976,46,0.053112756,up-in-warm
1_2914,1,0,1.816019323475011,1.0,0.2580729164256736,Chr1,21352260.0,1,0,21352260,108,0.16082391,up-in-warm
1_1845,6,0,1.949167133223739,1.0,0.2580939113249204,Chr1,11471833.0,3,3,11471896,223,0.030981818,up-in-warm
3_1312,11,0,2.079961914849879,1.0,0.2581402297776314,Chr3,10689390.0,6,5,10691231,69,0.028708247,up-in-warm
1_3295,1,0,1.8152978189734592,1.0,0.2582460207349538,Chr1,22225872.0,1,0,22225872,1,0.15101665,up-in-warm
1_2894,1,0,1.8152978189734592,1.0,0.2582460207349538,Chr1,21186426.0,1,0,21186426,1,0.15101665,up-in-warm
4_2619,1,0,1.8146168838996444,1.0,0.2584094467590703,Chr4,13113003.0,0,1,13113003,53,-0.11849667,down-in-warm
5_520,10,1,2.052577196187308,0.0956179249911955,0.2584613198727385,Chr5,6412260.0,7,3,6413575,122,0.07348134,up-in-warm
3_698,6,0,1.9475891038851856,1.0,0.2584682038319174,Chr3,7787970.0,4,2,7787970,1,0.08782244,up-in-warm
1_3288,8,1,2.000022805583387,0.0772553055720799,0.2585213786691651,Chr1,22220854.5,7,1,22220787,369,0.10229911,up-in-warm
3_3079,2,0,1.840772895845254,1.0,0.2585692942824642,Chr3,20033371.0,2,0,20033389,92,0.0891142,up-in-warm
2_1802,12,1,2.103958600746034,0.1136151282838708,0.2585923778330397,Chr2,17095521.0,5,7,17095521,1,-8.127218e-05,down-in-warm
1_3858,106,6,4.137368952562057,0.0007271543861502,0.2591753406051424,Chr1,23341026.0,53,53,23341026,1,0.010648133,up-in-warm
5_907,59,7,3.216789241088168,2.1637227910924e-06,0.2595370653635582,Chr5,11445959.0,38,21,11423861,1,0.036641102,up-in-warm
4_1339,65,7,3.34458058916457,4.1905133698340255e-06,0.2596482742535082,Chr4,8718728.0,37,28,8718191,1,0.037745055,up-in-warm
5_1622,2,1,1.8360385246000688,0.0199,0.2597047106664607,Chr5,16843206.0,1,1,16843132,1,-0.01776588,down-in-warm
5_942,11,4,2.072304987893568,3.11975457442924e-06,0.259938471634124,Chr5,13899123.0,7,4,13899123,1,0.031707212,up-in-warm
1_1416,14,0,2.149424029750847,1.0,0.2600195125065333,Chr1,9444509.0,3,11,9440387,1,-0.03779014,down-in-warm
2_1489,30,1,2.546706655975844,0.2602996266117198,0.2605223813961341,Chr2,14471854.0,17,13,14471716,1928,0.035554033,up-in-warm
1_1555,3,0,1.858883980995355,1.0,0.2606338773310892,Chr1,10275982.0,1,2,10276642,69,0.08138137,up-in-warm
3_621,6,1,1.938286948300928,0.058519850599,0.260680280669098,Chr3,6776661.0,2,4,6776661,1,-0.012893167,down-in-warm
4_367,2,0,1.830955514571432,1.0,0.2609265972771808,Chr4,4801181.5,0,2,4801236,379,-0.087013304,down-in-warm
1_1363,10,1,2.0413722053690195,0.0956179249911955,0.2611026886057812,Chr1,9332602.0,7,3,9339498,2,0.050034154,up-in-warm
1_987,1,0,1.8028437950603933,1.0,0.2612434639643741,Chr1,7783412.0,1,0,7783412,978,0.15443519,up-in-warm
1_3219,1,0,1.8026271892844608,1.0,0.2612957545038135,Chr1,22005465.0,0,1,22005465,77,-0.11499703,down-in-warm
1_3217,3,1,1.8554006265286065,0.029701,0.2614704791900251,Chr1,22004151.0,3,0,22004950,1,0.07360471,up-in-warm
3_2914,6,0,1.9342990318762516,1.0,0.2616315927193737,Chr3,18976606.0,3,3,18976714,432,0.0195448,up-in-warm
1_1054,3,1,1.8546428628886784,0.029701,0.2616526547167079,Chr1,7907757.0,2,1,7908414,1,0.042324055,up-in-warm
3_56,63,2,3.2921086218224045,0.1312454751643598,0.2617837973628758,Chr3,1083419.0,32,31,1056319,63,0.021111665,up-in-warm
1_646,1,0,1.7993871931629155,1.0,0.262078559289888,Chr1,5480957.0,1,0,5480957,1,0.15215167,up-in-warm
1_906,1,0,1.7990592422037246,1.0,0.2621578613774419,Chr1,7598116.0,1,0,7598116,86,0.15176171,up-in-warm
3_1426,22,3,2.342641387204572,0.0013356291937811,0.2621845835775642,Chr3,11272429.0,13,9,11272429,1,0.05917523,up-in-warm
5_1465,10,0,2.0362915859572905,1.0,0.262304906069167,Chr5,16560672.0,7,3,16560066,125,0.051834047,up-in-warm
1_4434,1,0,1.798254983086468,1.0,0.2623523919656078,Chr1,24973967.0,1,0,24973967,1,0.15128998,up-in-warm
1_258,1,0,1.798254983086468,1.0,0.2623523919656078,Chr1,2511538.0,1,0,2511538,1,0.15128998,up-in-warm
1_1658,1,0,1.798254983086468,1.0,0.2623523919656078,Chr1,10991944.0,1,0,10991944,1,0.15128998,up-in-warm
1_4402,1,0,1.798254983086468,1.0,0.2623523919656078,Chr1,24901639.0,1,0,24901639,1,0.15128998,up-in-warm
1_845,1,0,1.798254983086468,1.0,0.2623523919656078,Chr1,7419975.0,1,0,7419975,1,0.15128998,up-in-warm
1_2040,1,0,1.798254983086468,1.0,0.2623523919656078,Chr1,12454910.0,1,0,12454910,1,0.15128998,up-in-warm
1_689,1,0,1.798254983086468,1.0,0.2623523919656078,Chr1,5844139.0,1,0,5844139,66,0.15128998,up-in-warm
1_2761,1,0,1.798254983086468,1.0,0.2623523919656078,Chr1,19649276.0,1,0,19649276,1,0.15128998,up-in-warm
1_2200,1,0,1.798254983086468,1.0,0.2623523919656078,Chr1,16704484.0,1,0,16704484,1,0.15128998,up-in-warm
1_345,1,0,1.798254983086468,1.0,0.2623523919656078,Chr1,2926182.0,1,0,2926182,1,0.15128998,up-in-warm
1_1096,1,0,1.798254983086468,1.0,0.2623523919656078,Chr1,8341901.0,1,0,8341901,1,0.15128998,up-in-warm
1_4572,1,0,1.798254983086468,1.0,0.2623523919656078,Chr1,25659446.0,1,0,25659446,1,0.15128998,up-in-warm
1_81,1,0,1.798254983086468,1.0,0.2623523919656078,Chr1,476920.0,1,0,476920,1,0.15128998,up-in-warm
4_2992,2,0,1.824542520770412,1.0,0.2624724011688889,Chr4,17630466.0,2,0,17630466,1,0.2062868,up-in-warm
1_3366,1,0,1.7961510707063262,1.0,0.262861626256275,Chr1,22337653.0,1,0,22337653,228,0.1530749,up-in-warm
2_455,1,0,1.795792424487972,1.0,0.262948483952342,Chr2,1240229.0,1,0,1240229,242,0.13038388,up-in-warm
1_1479,3,1,1.848728741405627,0.029701,0.2630767155653277,Chr1,9836510.0,3,0,9836512,381,0.071501344,up-in-warm
1_3809,3,0,1.8486694448665395,1.0,0.263091013602864,Chr1,23252138.0,1,2,23252052,65,-0.0014785975,down-in-warm
2_480,10,1,2.03240412948168,0.0956179249911955,0.2632266985018331,Chr2,1362313.0,5,5,1362313,1,0.0307145,up-in-warm
1_1830,1,0,1.794569225413318,1.0,0.2632448311938709,Chr1,11453184.0,1,0,11453184,136,0.15186962,up-in-warm
4_2299,4,1,1.8744054526101843,0.03940399,0.2632984956728694,Chr4,10896079.0,0,4,10896079,1,-0.04396747,down-in-warm
4_2417,1,0,1.7932632544890823,1.0,0.2635614199488526,Chr4,11720764.0,1,0,11720764,1039,0.1493756,up-in-warm
5_3010,54,6,3.0869847399026886,1.711619570454165e-05,0.2639491462474884,Chr5,25430102.0,32,22,25448398,1,0.030763857,up-in-warm
5_1818,1,0,1.7911300373150842,1.0,0.2640789642903343,Chr5,17468119.0,1,0,17468119,786,0.14775029,up-in-warm
3_694,36,4,2.674371357808542,0.0004561624296751,0.2641542084200921,Chr3,7642630.0,21,15,7652293,216,0.03626036,up-in-warm
1_1992,213,9,5.461619095704104,0.0003376807465392,0.264214096801483,Chr1,12163175.0,116,97,12165059,1,0.013758532,up-in-warm
1_47,19,0,2.258632461517992,1.0,0.2642219874254575,Chr1,352683.0,10,9,352683,1,0.002571117,up-in-warm
5_2639,8,3,1.9760020251268284,5.393332119790015e-05,0.2642275211311172,Chr5,22607161.0,6,2,22607161,1,0.08810665,up-in-warm
1_3601,1,0,1.7894635290651442,1.0,0.2644836393405771,Chr1,22729496.0,0,1,22729496,1,-0.10852528,down-in-warm
1_3121,7,2,1.9479877607787657,0.00203104163494,0.2646551444689099,Chr1,21857759.0,3,4,21857521,1355,0.009381377,up-in-warm
4_562,18,2,2.231519527398188,0.0137564637408055,0.2646588110660599,Chr4,6158181.0,15,3,6158181,1,0.049701083,up-in-warm
1_204,3,0,1.8419422506292424,1.0,0.2647157003241871,Chr1,1557990.0,1,2,1557836,52,-0.012529336,down-in-warm
1_5038,1,0,1.788441945975187,1.0,0.2647318643537621,Chr1,28444593.0,0,1,28444593,83,-0.09094822,down-in-warm
1_484,14,1,2.12850170019608,0.1312541872310217,0.26493336022485,Chr1,3994457.0,5,9,3994453,1,0.016393391,up-in-warm
1_2375,7,0,1.9466480292916304,1.0,0.2649762759573697,Chr1,17324957.0,5,2,17324061,683,0.07236053,up-in-warm
1_3743,9,0,1.99807827061792,1.0,0.2651968090197587,Chr1,23015789.0,7,2,23015789,1,0.035434417,up-in-warm
4_1527,5,0,1.8925824919116117,1.0,0.2653023588165862,Chr4,9110315.0,2,3,9111580,550,0.012172587,up-in-warm
3_1177,3,1,1.8391397337309623,0.029701,0.2653940393540099,Chr3,10130084.0,2,1,10130084,152,0.07875099,up-in-warm
4_2845,1,0,1.7856468261420175,1.0,0.2654116295708817,Chr4,16776418.0,1,0,16776418,59,0.07926307,up-in-warm
2_1754,2,0,1.811666280012222,1.0,0.2655902167268326,Chr2,16917355.0,2,0,16917355,394,0.08789624,up-in-warm
1_1136,11,0,2.0482935978549035,1.0,0.2656191921887073,Chr1,8389371.0,4,7,8389994,76,-0.025387406,down-in-warm
4_2874,42,2,2.808135805223825,0.066182322212583,0.2656417240540125,Chr4,16933288.5,27,15,16915480,1,0.07238795,up-in-warm
4_3015,7,1,1.9432275419103051,0.06793465209301,0.2657970583825716,Chr4,18034105.0,6,1,18033824,23,0.08258472,up-in-warm
2_1497,1,0,1.783888185890114,1.0,0.2658397794063589,Chr2,14644638.0,1,0,14644638,64,0.2919321,up-in-warm
4_1808,5,0,1.8885453940380668,1.0,0.2662763406986138,Chr4,9754135.0,3,2,9754135,1,0.018174151,up-in-warm
1_1553,9,2,1.9926062909943807,0.0034357300178462,0.2665050275889807,Chr1,10271884.0,7,2,10271884,252,0.08963154,up-in-warm
3_3069,6,1,1.9136921221762089,0.058519850599,0.2665755750616396,Chr3,19989768.0,5,1,19989768,1,0.06424253,up-in-warm
3_1446,1,0,1.7790444183041507,1.0,0.2670208259964468,Chr3,11440031.0,1,0,11440031,57,0.15587242,up-in-warm
1_2728,1,0,1.778872765754415,1.0,0.2670627282725133,Chr1,19586846.0,1,0,19586846,87,0.0658086,up-in-warm
1_3034,1,0,1.7750005280357015,1.0,0.2680088654950345,Chr1,21662494.0,0,1,21662494,64,-0.13496052,down-in-warm
1_4457,37,3,2.6802826830105224,0.0060284069656084,0.2681469696090807,Chr1,24998771.0,13,24,24998826,5248,0.005903493,up-in-warm
2_642,13,1,2.0888987635202407,0.1224789770010321,0.2682355065368722,Chr2,5559060.0,10,3,5561158,588,0.04434732,up-in-warm
3_799,1,0,1.7731214521737912,1.0,0.2684686037144397,Chr3,8287173.0,1,0,8287173,213,0.08393083,up-in-warm
3_2674,1,0,1.7727221433754003,1.0,0.2685663504093596,Chr3,17947584.0,1,0,17947584,77,0.033370152,up-in-warm
4_2941,4,1,1.85230089333948,0.03940399,0.2686455838177782,Chr4,17411823.0,4,0,17411959,1,0.065590926,up-in-warm
3_3119,34,2,2.605373142435514,0.0454183916442941,0.2690241556848014,Chr3,20849495.5,18,16,20858061,1,0.032943897,up-in-warm
2_399,13,1,2.085291960195262,0.1224789770010321,0.2690946072795761,Chr2,1140364.0,9,4,1140364,3,0.04511932,up-in-warm
