block,SNPs,hits,Z,top_candidate_p,Z_pVal,chrom,mid_pos,n_up,n_dn,lead_pos,lead_ref,mean_beta,dir
1_3890,1,1,2.9458924963339195,0.01,0.071679061133745,Chr1,23461770.0,1,0,23461770,1,0.25480545,up-in-warm
1_4821,5,0,2.962581964640522,1.0,0.0717667769126395,Chr1,26544412.0,4,1,26549140,1443,0.1223825,up-in-warm
1_336,1,1,2.944342275417413,0.01,0.0718072531215868,Chr1,2878391.0,1,0,2878391,1,0.17597182,up-in-warm
4_1131,2,1,2.94672727673416,0.0199,0.071976073180099,Chr4,8079582.0,2,0,8079582,1,0.070482224,up-in-warm
4_2377,2,1,2.941122110779724,0.0199,0.0724403582360013,Chr4,11221946.0,2,0,11221946,1,0.054985333,up-in-warm
2_1482,3,1,2.944761648560684,0.029701,0.0725040703564482,Chr2,14239075.0,3,0,14239075,1,0.067186534,up-in-warm
4_2724,3,0,2.942512764929048,1.0,0.0726905102199282,Chr4,14638425.0,3,0,14638425,1,0.15413336,up-in-warm
3_232,2,1,2.9334624810399426,0.0199,0.0730785235192881,Chr3,2314141.0,2,0,2314321,53,0.093958944,up-in-warm
5_1907,1,1,2.924920203946753,0.01,0.0734282540185478,Chr5,17694614.0,1,0,17694614,1,0.044377312,up-in-warm
5_407,1,1,2.9205005324440374,0.01,0.0738010070602185,Chr5,4092415.0,1,0,4092415,1,0.04405053,up-in-warm
5_1050,1,1,2.919687237504146,0.01,0.0738697572569073,Chr5,15103680.0,1,0,15103680,1,0.044039242,up-in-warm
5_2330,1,1,2.919687237504146,0.01,0.0738697572569073,Chr5,20230028.0,1,0,20230028,1,0.044039242,up-in-warm
5_1980,1,1,2.9196820962135925,0.01,0.0738701920208393,Chr5,17919050.0,1,0,17919050,1,0.04410229,up-in-warm
3_3021,1,1,2.9142334652779143,0.01,0.0743320457090335,Chr3,19749271.0,1,0,19749271,259,0.1945286,up-in-warm
5_41,13,6,2.966407074844317,1.6157030184004072e-09,0.0743388508355477,Chr5,331714.0,10,3,331876,1,0.050179444,up-in-warm
4_50,1,1,2.91267800296533,0.01,0.0744642983594494,Chr4,368186.0,1,0,368186,3,0.25553197,up-in-warm
4_226,13,3,2.9646090340038227,0.0002653052947172,0.0744860400116733,Chr4,2119361.0,11,2,2119361,272,0.049804356,up-in-warm
4_358,3,1,2.917336788139462,0.029701,0.0748028150084478,Chr4,4049192.0,3,0,4049192,118,0.07647196,up-in-warm
1_834,5,3,2.9243366305332383,9.850600000000027e-06,0.0749418010336171,Chr1,7399025.0,5,0,7398690,68,0.06824708,up-in-warm
1_2415,3,1,2.9154290852904614,0.029701,0.0749647635040143,Chr1,17464493.0,2,1,17464493,1,0.06467228,up-in-warm
2_146,3,0,2.9145739914870057,1.0,0.0750374407747721,Chr2,465950.0,2,1,465762,165,0.061675604,up-in-warm
1_625,2,0,2.909055741941428,1.0,0.0751406908415107,Chr1,5425214.0,2,0,5425214,2,0.10706146,up-in-warm
4_2003,14,5,2.9605935375861345,1.8568942838635482e-07,0.0751738646542669,Chr4,10168537.0,10,4,10168537,1,0.08021379,up-in-warm
1_2698,1,1,2.903904446329141,0.01,0.0752136334428039,Chr1,19426362.0,1,0,19426362,681,0.29647374,up-in-warm
1_3426,2,0,2.9015758918105847,1.0,0.0757814779824758,Chr1,22410847.0,2,0,22410789,95,0.060347363,up-in-warm
5_492,2,1,2.901077456929203,0.0199,0.0758243255895454,Chr5,5902248.5,2,0,5902048,89,0.07240889,up-in-warm
3_404,3,0,2.904638788678424,1.0,0.0758858104793719,Chr3,3455171.0,3,0,3455171,1,0.23009591,up-in-warm
3_2151,11,2,2.9362014531565523,0.005179717490315,0.0761206825106932,Chr3,16787519.0,10,1,16787829,1,0.037713554,up-in-warm
4_2100,24,6,2.988895609434816,1.1530343838553224e-07,0.0764150651926645,Chr4,10359421.0,18,6,10359421,1,0.048097223,up-in-warm
5_2974,1,1,2.886159877961592,0.01,0.0767467216607992,Chr5,24903788.0,1,0,24903788,1,0.027579231,up-in-warm
2_675,5,1,2.896162137507847,0.0490099501,0.0773485006427022,Chr2,6173711.0,5,0,6173711,1,0.04473691,up-in-warm
3_2883,4,1,2.890477401007062,0.03940399,0.0774747224298243,Chr3,18915482.0,2,2,18915482,1,0.05159755,up-in-warm
4_503,2,0,2.878190191144168,1.0,0.0778117518037294,Chr4,5803170.5,2,0,5803191,183,0.14229208,up-in-warm
1_1611,2,1,2.878124398007976,0.0199,0.0778175214292203,Chr1,10935429.0,2,0,10935676,751,0.06065483,up-in-warm
1_842,6,0,2.894765231743724,1.0,0.0778349733534462,Chr1,7408454.0,5,1,7407900,1,0.12787034,up-in-warm
5_1843,1,1,2.873553552689996,0.01,0.0778502339749027,Chr5,17549002.0,1,0,17549002,1,0.16201466,up-in-warm
4_410,58,8,3.118845551469464,1.228119891281479e-07,0.0779503237957521,Chr4,5311351.0,36,22,5311942,1,0.024595825,up-in-warm
1_20,2,2,2.8760389761709217,0.0001,0.0780005675120516,Chr1,163464.0,2,0,163464,1,0.091305286,up-in-warm
5_780,19,3,2.9467643605101337,0.0008594328820314,0.0781047745834581,Chr5,9427440.0,12,7,9424514,1,0.026095435,up-in-warm
1_2585,18,3,2.9363424600240284,0.0007291598430539,0.0786209793298327,Chr1,18922127.0,12,6,18922051,1,0.055643994,up-in-warm
3_287,2,0,2.862840042225573,1.0,0.0791666771704252,Chr3,2451072.0,2,0,2451072,1,0.2629861,up-in-warm
4_2809,1,1,2.856466090889017,0.01,0.079365178276201,Chr4,16196597.0,1,0,16196597,83,0.2738117,up-in-warm
1_3042,1,1,2.8558760559428213,0.01,0.0794178855090492,Chr1,21681295.0,1,0,21681295,1,0.21254255,up-in-warm
2_1317,2,1,2.8585649254057595,0.0199,0.079547194964662,Chr2,12316331.5,2,0,12316332,292,0.106766775,up-in-warm
1_144,79,8,3.1901041662964387,1.3875924813050924e-06,0.07963208030021,Chr1,640078.0,48,31,676564,177,0.03417656,up-in-warm
2_1777,2,1,2.8574641655027744,0.0199,0.0796453946247844,Chr2,16972118.0,2,0,16972118,1,0.009059884,up-in-warm
1_4779,2,2,2.8524740234897883,0.0001,0.0800917197326896,Chr1,26416503.0,2,0,26416619,1,0.12763882,up-in-warm
3_2407,5,1,2.8626889963766446,0.0490099501,0.0802835994296848,Chr3,17250284.0,2,3,17250284,72,0.02438343,up-in-warm
1_1978,1,1,2.843394157193102,0.01,0.0805390985685086,Chr1,12055265.0,1,0,12055265,400,0.18294995,up-in-warm
2_1654,1,1,2.841200781930903,0.01,0.0807373523530334,Chr2,16237405.0,1,0,16237405,1,0.16113237,up-in-warm
4_1085,2,1,2.842761449561929,0.0199,0.0809658433078064,Chr4,8047594.5,2,0,8047542,91,0.11315808,up-in-warm
2_484,12,2,2.88318095886382,0.0061745377728247,0.081025815131847,Chr2,1444728.0,7,5,1444904,79,0.035510316,up-in-warm
5_2808,7,2,2.860771956477219,0.00203104163494,0.0811866539045227,Chr5,23636100.0,6,1,23635397,1,0.09144966,up-in-warm
1_2317,6,0,2.8541081621565283,1.0,0.0814160736128815,Chr1,17183488.0,6,0,17183488,1,0.051996086,up-in-warm
5_380,2,1,2.8370950949249685,0.0199,0.0814791259124696,Chr5,3428858.0,2,0,3428900,58,0.0756911,up-in-warm
5_932,1,1,2.8316137707585405,0.01,0.0816082260303181,Chr5,13708670.0,1,0,13708670,469,0.16201332,up-in-warm
2_655,2,0,2.834513578349112,1.0,0.0817137827767988,Chr2,5772966.0,2,0,5772935,1,0.30415407,up-in-warm
5_2171,3,1,2.8347631628950287,0.029701,0.0820600851400521,Chr5,18901307.0,3,0,18901307,1,0.07045964,up-in-warm
1_2559,2,1,2.8304089978073104,0.0199,0.0820879328368833,Chr1,18776879.0,2,0,18776826,1,0.09311019,up-in-warm
1_2596,3,1,2.833789699709529,0.029701,0.0821486978127087,Chr1,18949490.0,3,0,18947794,184,0.071503244,up-in-warm
5_2271,4,2,2.8363069916222465,0.00059203,0.0822880017619509,Chr5,19785745.0,4,0,19785745,1,0.0831005,up-in-warm
2_1278,10,4,2.85813422761486,2.001276156940847e-06,0.0825160054235876,Chr2,11858432.0,10,0,11858432,1,0.08336538,up-in-warm
4_2576,25,6,2.916394083548341,1.5041890957304008e-07,0.0828039606997861,Chr4,12699364.0,14,11,12698081,77,0.045856345,up-in-warm
1_3742,1,1,2.8176917283019605,0.01,0.0828854740255369,Chr1,23014208.0,1,0,23014208,409,0.23575445,up-in-warm
1_3546,1,1,2.817482780452803,0.01,0.0829047573963459,Chr1,22617666.0,1,0,22617666,73,0.2534526,up-in-warm
3_1763,93,8,3.207896883255184,4.785708019215996e-06,0.0829109575108466,Chr3,15782139.0,54,39,15782914,1,0.017042175,up-in-warm
3_812,6,2,2.8334836857991896,0.001460447605,0.083279544574774,Chr3,8307622.0,3,3,8307622,1,0.045689892,up-in-warm
1_3916,7,2,2.8365054888342875,0.00203104163494,0.0833708195703519,Chr1,23514309.0,3,4,23513092,1,0.028894706,up-in-warm
5_678,28,3,2.922026337804416,0.0027171218677433,0.0833830508502737,Chr5,8080642.0,17,11,8080642,1,0.024467316,up-in-warm
4_299,1,1,2.81156656791712,0.01,0.0834521542123315,Chr4,2670893.0,1,0,2670893,1,0.031068398,up-in-warm
4_2998,1,1,2.8107672518932363,0.01,0.0835263186384472,Chr4,17783589.0,1,0,17783589,9,0.031087004,up-in-warm
1_5098,4,2,2.8214118239452777,0.00059203,0.0836501818923611,Chr1,29011840.0,3,1,29011840,1,0.095408954,up-in-warm
1_1520,2,1,2.810041944232881,0.0199,0.0839635875833397,Chr1,10124289.5,2,0,10123060,1,0.163203,up-in-warm
5_2992,6,1,2.825612528193432,0.058519850599,0.0839991148151313,Chr5,25023031.0,4,2,25023031,1,0.06665788,up-in-warm
4_2456,1,1,2.803471501480217,0.01,0.0842055445320187,Chr4,11908982.0,1,0,11908982,638,0.03748176,up-in-warm
3_898,4,1,2.813657535747981,0.03940399,0.0843659922694273,Chr3,8800028.0,4,0,8800028,1,0.059884764,up-in-warm
1_1703,2,1,2.805061500496075,0.0199,0.0844271090618878,Chr1,11171712.5,2,0,11171564,78,0.12735899,up-in-warm
4_2948,2,0,2.803882750013955,1.0,0.0845370938235117,Chr4,17433522.5,2,0,17433528,192,0.13746276,up-in-warm
1_2069,5,1,2.81319011522196,0.0490099501,0.0847771015093419,Chr1,12922962.0,4,1,12922809,633,0.07999536,up-in-warm
5_655,24,4,2.878872937502512,9.053764174621836e-05,0.0857098665948791,Chr5,8045614.0,16,8,8044923,143,0.023099137,up-in-warm
1_4004,3,2,2.795238309276201,0.000298,0.0857161890865002,Chr1,23819649.0,3,0,23819649,53,0.0951504,up-in-warm
1_4803,14,3,2.837655770622492,0.0003351416785493,0.0858126174549055,Chr1,26506698.0,12,2,26506698,1,0.08930703,up-in-warm
5_2505,3,1,2.79053638770808,0.029701,0.0861591146192354,Chr5,21990891.0,1,2,21990891,1,0.033793334,up-in-warm
2_1129,2,1,2.7855939110260346,0.0199,0.0862573532668454,Chr2,10323583.0,1,1,10322774,1073,0.16610064,up-in-warm
4_2771,3,0,2.7891721406460435,1.0,0.0862879478984022,Chr4,15418564.0,3,0,15418564,1,0.040402625,up-in-warm
4_806,1,1,2.775854047529954,0.01,0.0868142708020172,Chr4,7349366.0,1,0,7349366,163,0.022769509,up-in-warm
1_1889,12,5,2.8166713515292603,7.469708281709199e-08,0.0870112405430176,Chr1,11558618.0,8,4,11562000,1,0.06403285,up-in-warm
4_2085,24,4,2.8624361558725244,9.053764174621836e-05,0.0871682105261046,Chr4,10340398.0,18,6,10340398,1,0.029311607,up-in-warm
1_479,2,1,2.775713959911348,0.0199,0.0871974927696063,Chr1,3936354.0,1,1,3935856,463,0.046648636,up-in-warm
4_2465,22,1,2.8538597522996167,0.1983694104609542,0.0872231490232104,Chr4,11917886.0,19,3,11917879,1,0.071397506,up-in-warm
3_1309,4,0,2.782150474822139,1.0,0.0873217805177739,Chr3,10684873.0,3,1,10683752,1,0.0731287,up-in-warm
1_3260,203,32,3.656110047248456,3.766192847347302e-28,0.0876379031658454,Chr1,22118003.0,134,69,22090002,68,0.05066296,up-in-warm
5_2811,2,1,2.7688625861269625,0.0199,0.0878539226905905,Chr5,23646239.0,2,0,23646239,1,0.08102146,up-in-warm
2_1702,1,1,2.76436202496818,0.01,0.0879174182843156,Chr2,16463158.0,1,0,16463158,56,0.15777516,up-in-warm
2_1339,87,13,3.114644802428637,5.137073736769229e-12,0.0879225527286003,Chr2,12385780.0,53,34,12381882,1401,0.032001585,up-in-warm
4_3020,5,1,2.77650402314954,0.0490099501,0.0882272757844716,Chr4,18069430.0,4,1,18069430,1,0.041917134,up-in-warm
1_2132,129,8,3.2962426347853144,5.214488274043522e-05,0.0882292431848761,Chr1,13744626.0,69,60,13761369,872,0.0110111665,up-in-warm
5_916,331,52,4.324364591899756,1.2374909092032456e-44,0.0882718921366408,Chr5,12613838.0,216,115,12671891,1,0.033913493,up-in-warm
5_2553,26,2,2.857709783560269,0.0277233007510665,0.0883022547925344,Chr5,22129852.0,22,4,22129852,1,0.06454023,up-in-warm
2_1980,37,7,2.899384093734339,7.913694093051884e-08,0.0884978821367019,Chr2,18498608.0,32,5,18530082,1,0.10128092,up-in-warm
5_2450,2,1,2.7619146678374915,0.0199,0.0885233593988799,Chr5,21658683.0,2,0,21658683,1,0.08217947,up-in-warm
1_1608,14,2,2.807385458156503,0.0084012440111661,0.0885972944176728,Chr1,10915625.5,9,5,10919048,1,0.026485207,up-in-warm
1_5079,10,3,2.7916753200870823,0.0001138491179057,0.0886170140076103,Chr1,28913513.5,4,6,28919546,1,0.040684514,up-in-warm
1_2552,2,1,2.7599043062370594,0.0199,0.0887177661854209,Chr1,18765848.0,1,1,18765852,765,0.0741422,up-in-warm
1_3775,5,2,2.7713581221590085,0.0009801496,0.0887194787963803,Chr1,23159344.0,4,1,23159345,1,0.07809826,up-in-warm
4_2531,3,0,2.759491276826901,1.0,0.0891266513365427,Chr4,12208110.0,3,0,12208335,1,0.1510617,up-in-warm
3_1346,18,3,2.816717750482701,0.0007291598430539,0.0891742474078174,Chr3,10747825.0,13,5,10747825,1,0.080996536,up-in-warm
5_447,89,31,3.1062717837517315,4.8568972115206566e-39,0.089234648001691,Chr5,5045581.0,66,23,5010908,327,0.05778558,up-in-warm
1_1456,1,1,2.7490693276836566,0.01,0.0894015689481938,Chr1,9798991.0,1,0,9798991,177,0.057154104,up-in-warm
2_733,7,2,2.769671553968295,0.00203104163494,0.0896144509725024,Chr2,6791268.0,6,1,6791956,201,0.09668411,up-in-warm
1_3545,122,12,3.24431856281721,4.695297158953166e-09,0.0897081232215026,Chr1,22611926.0,73,49,22607488,62,0.023086783,up-in-warm
2_1466,10,2,2.7797993384815656,0.0042662002428314,0.0897417539037248,Chr2,14062663.5,7,3,14062644,994,0.082692884,up-in-warm
4_2978,2,1,2.749343563734248,0.0199,0.0897442400001253,Chr4,17520032.0,1,1,17521258,168,0.046849947,up-in-warm
1_4755,7,2,2.7664102854979724,0.00203104163494,0.0899277837216618,Chr1,26366601.0,5,2,26373966,1,0.053192727,up-in-warm
4_3054,1,1,2.743590577999386,0.01,0.0899377890900032,Chr4,18441909.0,1,0,18441909,102,0.03938365,up-in-warm
1_924,2,1,2.745397908436249,0.0199,0.0901300033907046,Chr1,7671584.0,2,0,7671851,2339,0.09382,up-in-warm
5_979,1,1,2.741606859948618,0.01,0.0901325291923637,Chr5,14859419.0,1,0,14859419,58,0.09205582,up-in-warm
2_1512,6,1,2.759665847926991,0.058519850599,0.0902122337362953,Chr2,14952485.0,4,2,14951834,1038,0.032368563,up-in-warm
2_2155,1,1,2.738075023416728,0.01,0.0904800219813362,Chr2,19331603.0,1,0,19331603,78,0.124902464,up-in-warm
3_2698,39,4,2.8843459350824467,0.0006219612230119,0.0905144993793678,Chr3,18088487.0,23,16,18085296,1,0.0375887,up-in-warm
4_594,13,3,2.780407755192963,0.0002653052947172,0.0907733665644543,Chr4,6342037.0,9,4,6341681,1,0.02677493,up-in-warm
3_1134,133,17,3.278868200031224,4.1068889945975763e-14,0.0907818878992801,Chr3,9956248.0,78,55,9898156,1,0.039594382,up-in-warm
4_2223,3,1,2.740298438253406,0.029701,0.0909989178378638,Chr4,10796125.0,3,0,10796125,5728,0.084904134,up-in-warm
2_714,52,8,2.930696779754514,5.085494048709118e-08,0.0910017207481328,Chr2,6390414.0,32,20,6389958,1,0.042881943,up-in-warm
3_1253,14,7,2.7817893391752624,3.227312276208739e-11,0.0910040398687026,Chr3,10458041.0,13,1,10457991,118,0.09599022,up-in-warm
1_1006,2,1,2.7364215709939894,0.0199,0.0910121991211601,Chr1,7801105.5,2,0,7800925,1,0.111672096,up-in-warm
3_406,10,2,2.765217000091661,0.0042662002428314,0.0911372780750192,Chr3,3459847.0,7,3,3459847,1,0.050537,up-in-warm
3_2807,1,1,2.728212913636365,0.01,0.091455607368954,Chr3,18763602.0,1,0,18763602,2,0.2462259,up-in-warm
4_48,1,1,2.72223814225705,0.01,0.0920504274831903,Chr4,365528.0,1,0,365528,740,0.20020041,up-in-warm
1_3951,1,1,2.7219545255466606,0.01,0.0920787340749892,Chr1,23692826.0,1,0,23692826,92,0.1429992,up-in-warm
2_562,1,1,2.7204939026947805,0.01,0.0922246147697929,Chr2,2333250.0,1,0,2333250,174,0.08247984,up-in-warm
1_4898,5,2,2.735203216916888,0.0009801496,0.0922354673612549,Chr1,26827037.0,3,2,26824364,58,0.08660729,up-in-warm
1_233,97,10,3.096454739361038,5.6974735056989274e-08,0.0926646283382335,Chr1,2128398.0,62,35,2146775,78,0.0424543,up-in-warm
3_2809,1,1,2.7155512234528065,0.01,0.0927195371471565,Chr3,18765184.0,1,0,18765184,3,0.2257948,up-in-warm
1_2866,117,12,3.178334210439744,2.903020040076577e-09,0.0929835911617349,Chr1,20691260.0,80,37,20750253,1,0.049019244,up-in-warm
1_232,4,1,2.7216322184913424,0.03940399,0.0932149275877146,Chr1,1965239.0,3,1,1965237,2,0.053479925,up-in-warm
1_884,43,7,2.868383394011728,2.3502846612660985e-07,0.0933250899887639,Chr1,7507010.0,30,13,7507010,1,0.04313932,up-in-warm
5_2241,67,14,2.962869555991328,5.956866969892002e-15,0.0934097077633844,Chr5,19674714.0,37,30,19661335,1,0.024227764,up-in-warm
5_318,3,1,2.7153147435033427,0.029701,0.0934795841847053,Chr5,2383395.0,1,2,2383258,130,0.019668303,up-in-warm
3_1004,1,1,2.707038686302055,0.01,0.093576518125971,Chr3,9154433.0,1,0,9154433,1,0.17785019,up-in-warm
3_1006,1,1,2.7068488090872216,0.01,0.0935957000649011,Chr3,9157014.0,1,0,9157014,1,0.17787708,up-in-warm
5_2461,5,1,2.7211453353036554,0.0490099501,0.0936300625931703,Chr5,21775788.0,2,3,21775788,1245,0.03185434,up-in-warm
3_3388,1,1,2.706440862711057,0.01,0.0936369217939815,Chr3,23266044.0,1,0,23266044,1,0.12979724,up-in-warm
2_1902,1,1,2.704693172225535,0.01,0.0938136722927083,Chr2,17712588.0,1,0,17712588,176,0.09040222,up-in-warm
4_1870,1,1,2.703154704518948,0.01,0.0939694670187578,Chr4,9908996.0,1,0,9908996,5055,0.1872228,up-in-warm
2_1443,1,1,2.7030765903217,0.01,0.0939773824341885,Chr2,13656520.0,1,0,13656520,1,0.1410457,up-in-warm
4_353,76,13,2.99050376280416,8.492773707568072e-13,0.0941575684609574,Chr4,3940888.5,40,36,3939430,2239,0.028980637,up-in-warm
3_1249,1,1,2.69796045325106,0.01,0.0944968794103358,Chr3,10455210.0,1,0,10455210,1,0.12824057,up-in-warm
3_197,1,1,2.69796045325106,0.01,0.0944968794103358,Chr3,1958519.0,1,0,1958519,1,0.12824057,up-in-warm
2_1515,1,1,2.6963591953828296,0.01,0.0946599067513644,Chr2,14956297.0,1,0,14956297,768,0.13345693,up-in-warm
3_462,1,1,2.694478257674604,0.01,0.0948516735395215,Chr3,3694785.0,1,0,3694785,117,0.13040705,up-in-warm
2_2033,2,0,2.6972445210074296,1.0,0.0949375805572542,Chr2,19016356.0,2,0,19017145,1,0.06802737,up-in-warm
3_527,4,1,2.7036779992313,0.03940399,0.0950185637206495,Chr3,5222872.5,4,0,5223290,2,0.062575325,up-in-warm
3_1186,2,1,2.696144763779284,0.0199,0.0950495439838947,Chr3,10138168.0,2,0,10138365,1,0.12787196,up-in-warm
2_1905,3,0,2.6993108840374567,1.0,0.0950946630187714,Chr2,17723046.0,3,0,17723046,1,0.13813654,up-in-warm
2_895,170,19,3.385929786333049,1.640687533173943e-14,0.0952146767070911,Chr2,8221259.5,124,46,8187797,1,0.04777831,up-in-warm
4_3034,2,0,2.6934382153700493,1.0,0.0953255048056719,Chr4,18182715.5,2,0,18182706,1,0.13694327,up-in-warm
1_1600,1,1,2.6893120860454376,0.01,0.0953798515475947,Chr1,10902525.0,1,0,10902525,101,0.0554395,up-in-warm
2_974,2,1,2.692830680307668,0.0199,0.0953875303205908,Chr2,9888835.0,2,0,9888746,57,0.06554196,up-in-warm
2_1218,36,6,2.818026675537503,1.5055115859164043e-06,0.0954456295018896,Chr2,10947844.0,30,6,10945948,1,0.069486514,up-in-warm
3_3297,2,1,2.6904479345179926,0.0199,0.0956310804629322,Chr3,23020965.0,2,0,23020965,1,0.09447646,up-in-warm
1_1309,2,1,2.689991186508107,0.0199,0.0956778187521076,Chr1,9190819.5,2,0,9188783,1,0.17311196,up-in-warm
1_4103,1,1,2.686405896155986,0.01,0.0956779239338553,Chr1,24054039.0,1,0,24054039,2,0.14251877,up-in-warm
1_859,1,1,2.6858257036290136,0.01,0.0957375131684289,Chr1,7462577.0,1,0,7462577,1,0.21164487,up-in-warm
1_5170,122,24,3.161667320250181,6.564847228145349e-24,0.0959143578603962,Chr1,30418391.0,82,40,30418391,1,0.04627508,up-in-warm
4_2341,4,1,2.692884428137575,0.03940399,0.0961151592810494,Chr4,11148244.0,2,2,11148230,290,0.021635871,up-in-warm
1_3917,7,1,2.7024539146950244,0.06793465209301,0.0962380652827735,Chr1,23519341.0,4,3,23519341,1,0.091434665,up-in-warm
4_2252,1,1,2.678615241287949,0.01,0.0964803500863509,Chr4,10837843.0,1,0,10837843,1,0.016906625,up-in-warm
4_1532,1,1,2.678615241287949,0.01,0.0964803500863509,Chr4,9120577.0,1,0,9120577,1,0.016906625,up-in-warm
4_1792,1,1,2.678615241287949,0.01,0.0964803500863509,Chr4,9730924.0,1,0,9730924,1,0.016906625,up-in-warm
4_2394,1,1,2.677220281759958,0.01,0.0966245493212588,Chr4,11312152.0,1,0,11312152,1,0.01740066,up-in-warm
3_3368,2,1,2.6762054435962344,0.0199,0.097096410981605,Chr3,23212496.0,1,1,23212375,182,0.07647061,up-in-warm
5_2786,15,3,2.721821159762804,0.0004158027018755,0.0971921778314175,Chr5,23290798.0,11,4,23298330,1,0.058954086,up-in-warm
2_1936,3,1,2.6787009074470265,0.029701,0.0972047362379575,Chr2,18175386.0,2,1,18175386,1,0.0459926,up-in-warm
1_2803,1,1,2.67110047912585,0.01,0.0972590341979757,Chr1,19854327.0,1,0,19854327,89,0.19508103,up-in-warm
2_2050,2,0,2.6744448394540763,1.0,0.0972786880452185,Chr2,19037120.5,2,0,19037035,151,0.16480544,up-in-warm
2_1635,1,1,2.669449929449467,0.01,0.0974306810762223,Chr2,16120126.0,1,0,16120126,1,0.038653582,up-in-warm
4_348,40,6,2.811159467754573,2.86696594482024e-06,0.0974834364861164,Chr4,3788131.5,28,12,3795335,1,0.04366359,up-in-warm
3_1992,23,2,2.744170176541117,0.0220106807623639,0.0978556026278001,Chr3,16541537.0,15,8,16522853,1,0.040947333,up-in-warm
2_1316,3,1,2.6721699258985083,0.029701,0.0978805018263104,Chr2,12316062.0,1,2,12316123,53,0.025577134,up-in-warm
4_692,2,1,2.6686194714999893,0.0199,0.0978835835978697,Chr4,6695905.0,2,0,6696162,53,0.14639738,up-in-warm
1_787,1,1,2.661261632595405,0.01,0.0982854991531374,Chr1,7098946.0,1,0,7098946,1058,0.15651047,up-in-warm
5_2315,3,1,2.6675503774866693,0.029701,0.0983605648645152,Chr5,20209648.0,3,0,20210264,1,0.08611041,up-in-warm
2_505,147,27,3.2376368901016748,7.419643366795728e-26,0.0984492764573159,Chr2,1602573.0,91,56,1608844,77,0.030214222,up-in-warm
1_4701,62,7,2.882676553994402,3.038648941659789e-06,0.0986243205388126,Chr1,26284346.0,44,18,26284346,1,0.033670202,up-in-warm
4_361,1,1,2.656587121299575,0.01,0.0987759516060742,Chr4,4155219.0,1,0,4155219,300,0.021634145,up-in-warm
5_520,9,1,2.6846253341406423,0.0864827525163591,0.0987793113579434,Chr5,6412260.0,6,3,6413575,122,0.07786557,up-in-warm
1_2089,2,0,2.6570915785186675,1.0,0.0990887360735086,Chr1,13033693.5,2,0,13033831,66,0.072208576,up-in-warm
1_2957,38,1,2.783038036980154,0.317445404989613,0.0994188481214644,Chr1,21398929.0,21,17,21398667,1,0.029021338,up-in-warm
5_863,156,25,3.2628953841473414,1.6055094957173822e-22,0.0995554823292769,Chr5,10242919.0,71,85,10227332,70,0.011092162,up-in-warm
1_588,21,5,2.718591728282447,1.7803299229888854e-06,0.0996620466728668,Chr1,4973993.0,16,5,4977061,1,0.10845612,up-in-warm
4_2382,13,2,2.687890116243559,0.0072489436779352,0.0998892020563511,Chr4,11240422.0,6,7,11264788,171,0.036515597,up-in-warm
4_1203,1,1,2.6438048753504764,0.01,0.1001262123023218,Chr4,8203784.0,1,0,8203784,670,0.20718879,up-in-warm
3_2649,7,0,2.6633047112586503,1.0,0.1002580108799309,Chr3,17741357.0,7,0,17741301,1,0.0340699,up-in-warm
1_2927,2,2,2.644929306284796,0.0001,0.1003719347723998,Chr1,21360131.5,2,0,21360125,66,0.08159584,up-in-warm
5_1851,17,1,2.6948524625883645,0.1570568066160732,0.1006163364439131,Chr5,17577594.0,12,5,17577140,272,0.036884535,up-in-warm
2_335,1,1,2.6382250209290863,0.01,0.100719850467817,Chr2,984018.0,1,0,984018,320,0.15709037,up-in-warm
1_721,14,2,2.6825583646387283,0.0084012440111661,0.1007934447682673,Chr1,6498558.0,7,7,6500864,1,0.037788462,up-in-warm
4_261,1,1,2.637278417943989,0.01,0.1008208132745784,Chr4,2392453.0,1,0,2392453,398,0.05261798,up-in-warm
5_661,25,3,2.718814203797844,0.0019506768897388,0.1010618609185205,Chr5,8063350.0,19,6,8063350,543,0.06432485,up-in-warm
2_1031,2,1,2.6377307416595963,0.0199,0.101137120247184,Chr2,10184132.0,2,0,10184132,1,0.061034072,up-in-warm
1_2811,1,1,2.6330762850557408,0.01,0.101269895471042,Chr1,19865835.0,1,0,19865835,2,0.23074166,up-in-warm
4_1980,3,0,2.6398183130305224,1.0,0.1012787621399455,Chr4,10139043.0,2,1,10139315,1,0.14725691,up-in-warm
3_376,2,1,2.6341708531463675,0.0199,0.1015170927740605,Chr3,3388891.0,2,0,3390115,95,0.07704002,up-in-warm
3_1226,1,1,2.6298531678174126,0.01,0.1016153366009511,Chr3,10358540.0,1,0,10358540,412,0.12738085,up-in-warm
4_1193,1,1,2.629413963060765,0.01,0.1016624752004944,Chr4,8176076.0,1,0,8176076,1,0.20987782,up-in-warm
5_789,2,1,2.6321412866869727,0.0199,0.1017341878120708,Chr5,9524692.5,2,0,9524617,59,0.11225452,up-in-warm
5_951,11,4,2.6626522208647923,3.11975457442924e-06,0.1017699846889934,Chr5,13994710.0,9,2,13994686,1,0.052155867,up-in-warm
1_4980,1,1,2.6265616993687035,0.01,0.1019689880511146,Chr1,27720089.0,1,0,27720089,1,0.23125097,up-in-warm
